Station, Lat, Long, Depth, Temp, Sal
2, -3.093, 186.572, 486.036, 8.0738, 34.632
2, -3.093, 186.572, 486.924, 8.066, 34.6295
2, -3.093, 186.572, 487.883, 8.0643, 34.6289
2, -3.093, 186.572, 488.858, 8.0631, 34.6288
2, -3.093, 186.572, 489.974, 8.0612, 34.6287
2, -3.093, 186.572, 491.082, 8.059, 34.6285
2, -3.093, 186.572, 491.91, 8.0536, 34.6279
2, -3.093, 186.572, 493.006, 8.0397, 34.6266
2, -3.093, 186.572, 494.055, 8.0158, 34.6271
2, -3.093, 186.572, 495.089, 7.9815, 34.6273
2, -3.093, 186.572, 495.982, 7.9548, 34.6269
2, -3.093, 186.572, 496.948, 7.9424, 34.6244
2, -3.093, 186.572, 498.012, 7.9322, 34.6232
2, -3.093, 186.572, 499.032, 7.9205, 34.6225
2, -3.093, 186.572, 500.031, 7.8897, 34.621
2, -3.093, 186.572, 500.964, 7.8554, 34.6184
2, -3.093, 186.572, 501.981, 7.8382, 34.6191
2, -3.093, 186.572, 503.013, 7.8224, 34.6191
2, -3.093, 186.572, 504.073, 7.8074, 34.6188
2, -3.093, 186.572, 505.118, 7.797, 34.6163
2, -3.093, 186.572, 505.995, 7.7843, 34.6157
2, -3.093, 186.572, 507.071, 7.7752, 34.6149
2, -3.093, 186.572, 508.047, 7.7679, 34.6146
2, -3.093, 186.572, 509.034, 7.7618, 34.6142
2, -3.093, 186.572, 510.037, 7.7562, 34.614
2, -3.093, 186.572, 510.994, 7.7521, 34.6136
2, -3.093, 186.572, 511.943, 7.7502, 34.6131
2, -3.093, 186.572, 513.045, 7.7487, 34.6128
2, -3.093, 186.572, 514.005, 7.7453, 34.6127
2, -3.093, 186.572, 514.966, 7.741, 34.6123
2, -3.093, 186.572, 515.873, 7.7343, 34.6122
2, -3.093, 186.572, 516.938, 7.7264, 34.612
2, -3.093, 186.572, 518.053, 7.7174, 34.6121
2, -3.093, 186.572, 519.039, 7.7118, 34.6116
2, -3.093, 186.572, 519.902, 7.7066, 34.6103
2, -3.093, 186.572, 520.963, 7.693, 34.61
2, -3.093, 186.572, 522.048, 7.6811, 34.6105
2, -3.093, 186.572, 523.063, 7.6729, 34.6101
2, -3.093, 186.572, 523.98, 7.6696, 34.6091
2, -3.093, 186.572, 524.938, 7.6666, 34.6086
2, -3.093, 186.572, 526.011, 7.6634, 34.6085
2, -3.093, 186.572, 527.011, 7.6607, 34.608
2, -3.093, 186.572, 528.058, 7.6556, 34.6072
2, -3.093, 186.572, 528.9, 7.6312, 34.6065
2, -3.093, 186.572, 529.994, 7.593, 34.6059
2, -3.093, 186.572, 530.961, 7.5577, 34.6081
2, -3.093, 186.572, 531.946, 7.5317, 34.6076
2, -3.093, 186.572, 532.921, 7.523, 34.6041
2, -3.093, 186.572, 533.975, 7.5182, 34.602
2, -3.093, 186.572, 534.957, 7.5121, 34.6014
2, -3.093, 186.572, 536.01, 7.5051, 34.6012
2, -3.093, 186.572, 537.067, 7.5003, 34.6012
2, -3.093, 186.572, 537.995, 7.4999, 34.6004
2, -3.093, 186.572, 538.997, 7.4985, 34.6002
2, -3.093, 186.572, 539.948, 7.496, 34.6003
2, -3.093, 186.572, 540.976, 7.492, 34.6006
2, -3.093, 186.572, 542.089, 7.487, 34.6001
2, -3.093, 186.572, 542.796, 7.4652, 34.5999
2, -3.093, 186.572, 544.047, 7.4489, 34.5991
2, -3.093, 186.572, 544.991, 7.4448, 34.5991
2, -3.093, 186.572, 546.03, 7.4419, 34.5987
2, -3.093, 186.572, 547.003, 7.4397, 34.5984
2, -3.093, 186.572, 547.933, 7.4383, 34.5982
2, -3.093, 186.572, 549.002, 7.4374, 34.598
2, -3.093, 186.572, 550.033, 7.4364, 34.5979
2, -3.093, 186.572, 551.007, 7.4347, 34.5976
2, -3.093, 186.572, 551.874, 7.4315, 34.5974
2, -3.093, 186.572, 553.038, 7.4276, 34.5969
2, -3.093, 186.572, 554.113, 7.4214, 34.5972
2, -3.093, 186.572, 555.056, 7.4145, 34.5976
2, -3.093, 186.572, 556.064, 7.4074, 34.5973
2, -3.093, 186.572, 557.086, 7.4018, 34.5966
2, -3.093, 186.572, 557.898, 7.3976, 34.5961
2, -3.093, 186.572, 558.929, 7.3956, 34.5957
2, -3.093, 186.572, 559.973, 7.3943, 34.5957
2, -3.093, 186.572, 561.009, 7.3929, 34.5956
2, -3.093, 186.572, 562.036, 7.3904, 34.5954
2, -3.093, 186.572, 563.046, 7.38, 34.5958
2, -3.093, 186.572, 563.87, 7.3708, 34.594
2, -3.093, 186.572, 564.954, 7.3632, 34.5944
2, -3.093, 186.572, 565.969, 7.3523, 34.596
2, -3.093, 186.572, 566.957, 7.3473, 34.595
2, -3.093, 186.572, 568.049, 7.3443, 34.5939
2, -3.093, 186.572, 568.93, 7.3365, 34.5935
2, -3.093, 186.572, 569.904, 7.3261, 34.5928
2, -3.093, 186.572, 570.995, 7.3159, 34.5932
2, -3.093, 186.572, 572.041, 7.306, 34.5936
2, -3.093, 186.572, 573.03, 7.3024, 34.5924
2, -3.093, 186.572, 574.029, 7.2992, 34.5919
2, -3.093, 186.572, 575.058, 7.2948, 34.5916
2, -3.093, 186.572, 576.058, 7.2882, 34.5917
2, -3.093, 186.572, 576.918, 7.2842, 34.5913
2, -3.093, 186.572, 577.988, 7.2827, 34.5908
2, -3.093, 186.572, 579.054, 7.2799, 34.5907
2, -3.093, 186.572, 579.996, 7.2742, 34.5906
2, -3.093, 186.572, 580.917, 7.2648, 34.5906
2, -3.093, 186.572, 581.96, 7.2551, 34.5897
2, -3.093, 186.572, 583.016, 7.2389, 34.5913
2, -3.093, 186.572, 584.022, 7.2238, 34.5897
2, -3.093, 186.572, 585.02, 7.2094, 34.589
2, -3.093, 186.572, 586.037, 7.204, 34.5884
2, -3.093, 186.572, 586.956, 7.2022, 34.5879
2, -3.093, 186.572, 587.9, 7.201, 34.5878
2, -3.093, 186.572, 588.979, 7.1997, 34.5878
2, -3.093, 186.572, 590.129, 7.1975, 34.5877
2, -3.093, 186.572, 590.921, 7.19, 34.5871
2, -3.093, 186.572, 591.962, 7.1683, 34.5873
2, -3.093, 186.572, 592.886, 7.1611, 34.586
2, -3.093, 186.572, 593.9, 7.1581, 34.5857
2, -3.093, 186.572, 595.278, 7.1558, 34.5854
2, -3.093, 186.572, 595.96, 7.1526, 34.5856
2, -3.093, 186.572, 597.051, 7.1517, 34.5849
3, -2.418, 186.038, 2.06, 30.3205, 34.5975
3, -2.418, 186.038, 2.918, 30.3202, 34.5997
3, -2.418, 186.038, 3.912, 30.3217, 34.5992
3, -2.418, 186.038, 4.85, 30.3227, 34.5991
3, -2.418, 186.038, 6.207, 30.3243, 34.6001
3, -2.418, 186.038, 7.013, 30.3192, 34.5989
3, -2.418, 186.038, 8.029, 30.3117, 34.5985
3, -2.418, 186.038, 8.974, 30.3129, 34.5985
3, -2.418, 186.038, 10.19, 30.3076, 34.5974
3, -2.418, 186.038, 10.929, 30.2213, 34.5967
3, -2.418, 186.038, 12.007, 30.165, 34.5951
3, -2.418, 186.038, 13.236, 30.1293, 34.5941
3, -2.418, 186.038, 13.938, 30.1148, 34.5949
3, -2.418, 186.038, 15.086, 30.1113, 34.595
3, -2.418, 186.038, 15.927, 30.1074, 34.5961
3, -2.418, 186.038, 16.97, 30.1081, 34.596
3, -2.418, 186.038, 17.961, 30.1016, 34.5985
3, -2.418, 186.038, 18.968, 30.1021, 34.6012
3, -2.418, 186.038, 19.982, 30.1043, 34.6037
3, -2.418, 186.038, 21.013, 30.1012, 34.6063
3, -2.418, 186.038, 21.915, 30.0902, 34.6135
3, -2.418, 186.038, 22.981, 30.0801, 34.6259
3, -2.418, 186.038, 24.049, 30.0824, 34.6375
3, -2.418, 186.038, 25.048, 30.0891, 34.6479
3, -2.418, 186.038, 25.991, 30.0958, 34.6563
3, -2.418, 186.038, 26.886, 30.0979, 34.6644
3, -2.418, 186.038, 27.899, 30.1007, 34.671
3, -2.418, 186.038, 29.102, 30.1138, 34.6816
3, -2.418, 186.038, 29.935, 30.1072, 34.6925
3, -2.418, 186.038, 30.946, 30.0996, 34.6951
3, -2.418, 186.038, 32.038, 30.0966, 34.6968
3, -2.418, 186.038, 33.038, 30.0933, 34.6993
3, -2.418, 186.038, 33.963, 30.0873, 34.7033
3, -2.418, 186.038, 34.992, 30.0805, 34.7071
3, -2.418, 186.038, 36.073, 30.086, 34.7089
3, -2.418, 186.038, 36.937, 30.0792, 34.7236
3, -2.418, 186.038, 38.036, 30.079, 34.7292
3, -2.418, 186.038, 39.036, 30.084, 34.7351
3, -2.418, 186.038, 40.065, 30.093, 34.7433
3, -2.418, 186.038, 40.98, 30.1064, 34.7544
3, -2.418, 186.038, 42.005, 30.1289, 34.7651
3, -2.418, 186.038, 42.95, 30.14, 34.7749
3, -2.418, 186.038, 44.059, 30.1305, 34.7809
3, -2.418, 186.038, 45.041, 30.1261, 34.7814
3, -2.418, 186.038, 45.952, 30.1171, 34.7846
3, -2.418, 186.038, 46.982, 30.1092, 34.7905
3, -2.418, 186.038, 48.009, 30.1157, 34.7971
3, -2.418, 186.038, 49.005, 30.1223, 34.8054
3, -2.418, 186.038, 49.936, 30.1201, 34.8117
3, -2.418, 186.038, 51.052, 30.1318, 34.8106
3, -2.418, 186.038, 51.949, 30.128, 34.8166
3, -2.418, 186.038, 52.989, 30.1235, 34.8264
3, -2.418, 186.038, 53.97, 30.1334, 34.8347
3, -2.418, 186.038, 54.999, 30.161, 34.8439
3, -2.418, 186.038, 56.017, 30.1618, 34.8533
3, -2.418, 186.038, 57.038, 30.163, 34.8562
3, -2.418, 186.038, 58.034, 30.1754, 34.8562
3, -2.418, 186.038, 58.98, 30.1795, 34.8586
3, -2.418, 186.038, 59.968, 30.1748, 34.8624
3, -2.418, 186.038, 60.992, 30.1713, 34.8632
3, -2.418, 186.038, 62.016, 30.1606, 34.867
3, -2.418, 186.038, 63.206, 30.1728, 34.8626
3, -2.418, 186.038, 63.873, 30.1606, 34.8663
3, -2.418, 186.038, 64.937, 30.1502, 34.8706
3, -2.418, 186.038, 65.941, 30.1499, 34.8734
3, -2.418, 186.038, 67.006, 30.1598, 34.8778
3, -2.418, 186.038, 67.973, 30.1686, 34.8935
3, -2.418, 186.038, 68.945, 30.1689, 34.9022
3, -2.418, 186.038, 70.032, 30.1717, 34.9103
3, -2.418, 186.038, 70.977, 30.1719, 34.9189
3, -2.418, 186.038, 71.957, 30.1715, 34.9323
3, -2.418, 186.038, 73.06, 30.1695, 34.9643
3, -2.418, 186.038, 74.129, 30.1888, 35.013
3, -2.418, 186.038, 74.904, 30.2085, 35.0477
3, -2.418, 186.038, 75.985, 30.2074, 35.0601
3, -2.418, 186.038, 76.993, 30.2122, 35.073
3, -2.418, 186.038, 78.01, 30.2139, 35.0835
3, -2.418, 186.038, 78.995, 30.2086, 35.0936
3, -2.418, 186.038, 80.053, 30.2059, 35.1127
3, -2.418, 186.038, 81.009, 30.1639, 35.2103
3, -2.418, 186.038, 82.026, 30.1262, 35.2836
3, -2.418, 186.038, 82.967, 30.0784, 35.3163
3, -2.418, 186.038, 83.991, 29.9307, 35.3878
3, -2.418, 186.038, 85.025, 29.7144, 35.4687
3, -2.418, 186.038, 85.97, 29.664, 35.4612
3, -2.418, 186.038, 87.01, 29.5369, 35.4714
3, -2.418, 186.038, 87.979, 29.363, 35.4903
3, -2.418, 186.038, 88.958, 29.2307, 35.4917
3, -2.418, 186.038, 89.939, 29.1707, 35.4903
3, -2.418, 186.038, 90.983, 29.0969, 35.5055
3, -2.418, 186.038, 92.06, 28.9727, 35.5307
3, -2.418, 186.038, 92.974, 28.8949, 35.5328
3, -2.418, 186.038, 93.987, 28.8577, 35.5353
3, -2.418, 186.038, 95.016, 28.8326, 35.5372
3, -2.418, 186.038, 96.019, 28.8132, 35.5443
3, -2.418, 186.038, 97.007, 28.7997, 35.5609
3, -2.418, 186.038, 98.091, 28.7867, 35.5975
3, -2.418, 186.038, 98.915, 28.7948, 35.6125
3, -2.418, 186.038, 100.023, 28.7715, 35.6156
3, -2.418, 186.038, 101.08, 28.7395, 35.6189
3, -2.418, 186.038, 102.043, 28.7174, 35.6168
3, -2.418, 186.038, 103.003, 28.6843, 35.615
3, -2.418, 186.038, 104.047, 28.6418, 35.6119
3, -2.418, 186.038, 105.074, 28.5724, 35.6118
3, -2.418, 186.038, 105.895, 28.563, 35.5981
3, -2.418, 186.038, 106.947, 28.4913, 35.6026
3, -2.418, 186.038, 107.944, 28.4155, 35.5986
3, -2.418, 186.038, 109.016, 28.3075, 35.5991
3, -2.418, 186.038, 110.034, 28.2256, 35.5944
3, -2.418, 186.038, 110.984, 28.2132, 35.5858
3, -2.418, 186.038, 112.053, 28.2004, 35.585
3, -2.418, 186.038, 113.06, 28.1805, 35.5952
3, -2.418, 186.038, 113.98, 28.1818, 35.611
3, -2.418, 186.038, 114.959, 28.177, 35.6183
3, -2.418, 186.038, 115.995, 28.1396, 35.6234
3, -2.418, 186.038, 116.98, 28.0606, 35.6297
3, -2.418, 186.038, 118.153, 27.8969, 35.6439
3, -2.418, 186.038, 118.893, 27.7756, 35.6563
3, -2.418, 186.038, 120.021, 27.757, 35.6499
3, -2.418, 186.038, 121.021, 27.7233, 35.654
3, -2.418, 186.038, 121.966, 27.6767, 35.6596
3, -2.418, 186.038, 122.954, 27.6151, 35.6679
3, -2.418, 186.038, 124.051, 27.5174, 35.684
3, -2.418, 186.038, 124.951, 27.4305, 35.7014
3, -2.418, 186.038, 126.032, 27.3911, 35.7046
3, -2.418, 186.038, 126.99, 27.3311, 35.7142
3, -2.418, 186.038, 128.013, 27.1934, 35.7479
3, -2.418, 186.038, 128.879, 27.1034, 35.7621
3, -2.418, 186.038, 129.907, 27.0618, 35.7642
3, -2.418, 186.038, 130.912, 27.034, 35.7666
3, -2.418, 186.038, 131.886, 27.001, 35.7742
3, -2.418, 186.038, 133.028, 26.9595, 35.7866
3, -2.418, 186.038, 133.965, 26.884, 35.7917
3, -2.418, 186.038, 134.88, 26.5625, 35.8301
3, -2.418, 186.038, 135.943, 26.5225, 35.8142
3, -2.418, 186.038, 137.069, 26.4486, 35.8173
3, -2.418, 186.038, 138.022, 26.3774, 35.8248
3, -2.418, 186.038, 139.076, 26.3139, 35.8293
3, -2.418, 186.038, 140.195, 26.2418, 35.8159
3, -2.418, 186.038, 140.899, 25.9107, 35.8364
3, -2.418, 186.038, 142.073, 25.8458, 35.8162
3, -2.418, 186.038, 143.19, 25.7262, 35.8256
3, -2.418, 186.038, 144.146, 25.6211, 35.8346
3, -2.418, 186.038, 145.035, 25.5416, 35.8385
3, -2.418, 186.038, 146.162, 25.3156, 35.8011
3, -2.418, 186.038, 146.884, 24.7104, 35.7788
3, -2.418, 186.038, 147.954, 24.6131, 35.7205
3, -2.418, 186.038, 149.082, 24.2983, 35.7426
3, -2.418, 186.038, 150.015, 23.9657, 35.7572
3, -2.418, 186.038, 151.05, 23.4499, 35.8147
3, -2.418, 186.038, 152.125, 22.9987, 35.8178
3, -2.418, 186.038, 152.729, 22.6528, 35.7383
3, -2.418, 186.038, 153.893, 22.2238, 35.7064
3, -2.418, 186.038, 154.937, 22.0888, 35.7057
3, -2.418, 186.038, 155.955, 21.8966, 35.7136
3, -2.418, 186.038, 157.003, 21.6828, 35.7141
3, -2.418, 186.038, 158.058, 21.499, 35.6907
3, -2.418, 186.038, 159.145, 20.8491, 35.6525
3, -2.418, 186.038, 159.996, 19.5627, 35.6259
3, -2.418, 186.038, 161.045, 19.5125, 35.5526
3, -2.418, 186.038, 162.012, 19.4434, 35.5549
3, -2.418, 186.038, 162.959, 19.3803, 35.5391
3, -2.418, 186.038, 163.936, 19.203, 35.5436
3, -2.418, 186.038, 164.961, 19.0598, 35.5284
3, -2.418, 186.038, 166.055, 18.9478, 35.5071
3, -2.418, 186.038, 166.935, 18.7196, 35.4915
3, -2.418, 186.038, 168.03, 18.4663, 35.4835
3, -2.418, 186.038, 169.042, 18.344, 35.4654
3, -2.418, 186.038, 169.923, 18.2586, 35.4561
3, -2.418, 186.038, 170.997, 18.1566, 35.4485
3, -2.418, 186.038, 172.12, 18.0579, 35.4435
3, -2.418, 186.038, 172.769, 17.7188, 35.4012
3, -2.418, 186.038, 173.972, 17.214, 35.3664
3, -2.418, 186.038, 174.939, 17.0691, 35.3496
3, -2.418, 186.038, 175.973, 16.8585, 35.3368
3, -2.418, 186.038, 177.077, 16.553, 35.3333
3, -2.418, 186.038, 178.034, 16.344, 35.3062
3, -2.418, 186.038, 179.019, 16.1507, 35.2815
3, -2.418, 186.038, 179.916, 15.9631, 35.2672
3, -2.418, 186.038, 181.071, 15.9537, 35.2502
3, -2.418, 186.038, 181.995, 15.924, 35.2475
3, -2.418, 186.038, 182.916, 15.8663, 35.247
3, -2.418, 186.038, 184.053, 15.775, 35.2331
3, -2.418, 186.038, 184.966, 15.59, 35.2222
3, -2.418, 186.038, 185.982, 15.4308, 35.2141
3, -2.418, 186.038, 187.001, 15.3148, 35.2003
3, -2.418, 186.038, 188.041, 15.1837, 35.1679
3, -2.418, 186.038, 188.886, 14.6844, 35.1547
3, -2.418, 186.038, 189.966, 14.1998, 35.1233
3, -2.418, 186.038, 191.057, 14.0864, 35.0906
3, -2.418, 186.038, 192.017, 14.0101, 35.0829
3, -2.418, 186.038, 192.983, 13.9451, 35.0727
3, -2.418, 186.038, 194.071, 13.8006, 35.0542
3, -2.418, 186.038, 194.997, 13.6456, 35.0351
3, -2.418, 186.038, 195.94, 13.5948, 35.0273
3, -2.418, 186.038, 196.921, 13.5271, 35.0257
3, -2.418, 186.038, 198.061, 13.4299, 35.0184
3, -2.418, 186.038, 198.977, 13.3387, 35.0076
3, -2.418, 186.038, 199.894, 13.2676, 34.9951
3, -2.418, 186.038, 201.099, 13.1063, 34.9992
3, -2.418, 186.038, 202.008, 12.999, 34.9954
3, -2.418, 186.038, 203.002, 12.9392, 34.9802
3, -2.418, 186.038, 203.991, 12.8997, 34.9694
3, -2.418, 186.038, 205.069, 12.8341, 34.9636
3, -2.418, 186.038, 205.973, 12.7237, 34.9605
3, -2.418, 186.038, 206.937, 12.6321, 34.956
3, -2.418, 186.038, 208.007, 12.5825, 34.9497
3, -2.418, 186.038, 208.99, 12.5548, 34.9421
3, -2.418, 186.038, 210.013, 12.4956, 34.9424
3, -2.418, 186.038, 211.073, 12.4537, 34.9388
3, -2.418, 186.038, 212.075, 12.4387, 34.9354
3, -2.418, 186.038, 213.073, 12.4031, 34.9293
3, -2.418, 186.038, 213.928, 12.3163, 34.9196
3, -2.418, 186.038, 214.976, 12.2488, 34.9195
3, -2.418, 186.038, 216.132, 12.1972, 34.9151
3, -2.418, 186.038, 217.071, 12.1701, 34.908
3, -2.418, 186.038, 218.14, 12.0971, 34.899
3, -2.418, 186.038, 218.933, 11.9488, 34.8936
3, -2.418, 186.038, 219.974, 11.8511, 34.8859
3, -2.418, 186.038, 220.998, 11.7727, 34.8826
3, -2.418, 186.038, 222.025, 11.726, 34.8781
3, -2.418, 186.038, 223.003, 11.7125, 34.8694
3, -2.418, 186.038, 223.931, 11.6831, 34.8677
3, -2.418, 186.038, 224.991, 11.6292, 34.8655
3, -2.418, 186.038, 225.973, 11.5651, 34.855
3, -2.418, 186.038, 226.966, 11.4342, 34.8474
3, -2.418, 186.038, 228.089, 11.2976, 34.8458
3, -2.418, 186.038, 229.026, 11.2213, 34.843
3, -2.418, 186.038, 230.053, 11.1878, 34.8328
3, -2.418, 186.038, 231.082, 11.1585, 34.8299
3, -2.418, 186.038, 232.026, 11.1423, 34.8269
3, -2.418, 186.038, 233.108, 11.1241, 34.822
3, -2.418, 186.038, 233.903, 11.093, 34.8187
3, -2.418, 186.038, 235.066, 11.0874, 34.8161
3, -2.418, 186.038, 236.013, 11.0803, 34.8149
3, -2.418, 186.038, 236.953, 11.0683, 34.8139
3, -2.418, 186.038, 238.042, 11.0407, 34.8138
3, -2.418, 186.038, 238.984, 11.0102, 34.8096
3, -2.418, 186.038, 239.997, 10.9743, 34.806
3, -2.418, 186.038, 240.946, 10.9293, 34.8039
3, -2.418, 186.038, 242.007, 10.9219, 34.7977
3, -2.418, 186.038, 243.027, 10.914, 34.7976
3, -2.418, 186.038, 243.962, 10.9028, 34.7978
3, -2.418, 186.038, 245.032, 10.8881, 34.7973
3, -2.418, 186.038, 246.015, 10.8753, 34.7953
3, -2.418, 186.038, 246.954, 10.8607, 34.7938
3, -2.418, 186.038, 247.992, 10.8433, 34.7938
3, -2.418, 186.038, 248.952, 10.8397, 34.7923
3, -2.418, 186.038, 249.979, 10.8391, 34.7923
3, -2.418, 186.038, 250.991, 10.8355, 34.7937
3, -2.418, 186.038, 251.992, 10.8191, 34.7943
3, -2.418, 186.038, 253.011, 10.7926, 34.7933
3, -2.418, 186.038, 253.995, 10.7539, 34.7913
3, -2.418, 186.038, 254.937, 10.7191, 34.7876
3, -2.418, 186.038, 255.983, 10.7104, 34.7837
3, -2.418, 186.038, 256.979, 10.7022, 34.7826
3, -2.418, 186.038, 257.972, 10.6901, 34.7811
3, -2.418, 186.038, 258.924, 10.671, 34.7792
3, -2.418, 186.038, 260.001, 10.6457, 34.7766
3, -2.418, 186.038, 261.019, 10.6079, 34.7732
3, -2.418, 186.038, 261.981, 10.5605, 34.7717
3, -2.418, 186.038, 262.881, 10.5227, 34.7699
3, -2.418, 186.038, 263.915, 10.492, 34.7676
3, -2.418, 186.038, 264.933, 10.4741, 34.7644
3, -2.418, 186.038, 265.967, 10.4581, 34.7623
3, -2.418, 186.038, 266.94, 10.445, 34.7606
3, -2.418, 186.038, 267.957, 10.435, 34.7596
3, -2.418, 186.038, 268.983, 10.4275, 34.7589
3, -2.418, 186.038, 269.995, 10.4223, 34.7584
3, -2.418, 186.038, 270.975, 10.4168, 34.7577
3, -2.418, 186.038, 271.973, 10.4063, 34.7568
3, -2.418, 186.038, 273.047, 10.3878, 34.7571
3, -2.418, 186.038, 274.029, 10.3733, 34.7572
3, -2.418, 186.038, 274.985, 10.3678, 34.7555
3, -2.418, 186.038, 275.975, 10.363, 34.7547
3, -2.418, 186.038, 276.973, 10.3564, 34.7539
3, -2.418, 186.038, 278.036, 10.3401, 34.7533
3, -2.418, 186.038, 278.875, 10.3194, 34.7525
3, -2.418, 186.038, 279.861, 10.3081, 34.7515
3, -2.418, 186.038, 280.935, 10.2995, 34.7509
3, -2.418, 186.038, 282.043, 10.2954, 34.75
3, -2.418, 186.038, 283.083, 10.2937, 34.7493
3, -2.418, 186.038, 283.928, 10.2913, 34.7491
3, -2.418, 186.038, 285.019, 10.2891, 34.7488
3, -2.418, 186.038, 286.087, 10.2887, 34.7487
3, -2.418, 186.038, 287.101, 10.2886, 34.7485
3, -2.418, 186.038, 287.997, 10.2875, 34.7487
3, -2.418, 186.038, 288.95, 10.2866, 34.7486
3, -2.418, 186.038, 289.988, 10.286, 34.7484
3, -2.418, 186.038, 291.093, 10.2863, 34.7485
3, -2.418, 186.038, 291.95, 10.2865, 34.7486
3, -2.418, 186.038, 293.03, 10.2852, 34.7488
3, -2.418, 186.038, 293.987, 10.2843, 34.7486
3, -2.418, 186.038, 294.907, 10.2832, 34.7486
3, -2.418, 186.038, 295.916, 10.282, 34.7485
3, -2.418, 186.038, 296.954, 10.2808, 34.7486
3, -2.418, 186.038, 298.075, 10.278, 34.7482
3, -2.418, 186.038, 298.86, 10.2703, 34.7477
3, -2.418, 186.038, 300.012, 10.2666, 34.7469
3, -2.418, 186.038, 301.019, 10.2612, 34.7473
3, -2.418, 186.038, 301.899, 10.2567, 34.7473
3, -2.418, 186.038, 303.019, 10.2522, 34.7468
3, -2.418, 186.038, 304.098, 10.2496, 34.7462
3, -2.418, 186.038, 305.042, 10.2458, 34.7457
3, -2.418, 186.038, 305.877, 10.2381, 34.7455
3, -2.418, 186.038, 306.946, 10.2342, 34.7448
3, -2.418, 186.038, 307.948, 10.2284, 34.7447
3, -2.418, 186.038, 308.929, 10.2201, 34.7449
3, -2.418, 186.038, 310.024, 10.2101, 34.745
3, -2.418, 186.038, 311.082, 10.2043, 34.7439
3, -2.418, 186.038, 312.044, 10.2011, 34.7429
3, -2.418, 186.038, 312.96, 10.1845, 34.7433
3, -2.418, 186.038, 313.936, 10.1713, 34.7414
3, -2.418, 186.038, 314.969, 10.1644, 34.7414
3, -2.418, 186.038, 315.971, 10.1579, 34.7415
3, -2.418, 186.038, 316.938, 10.153, 34.7411
3, -2.418, 186.038, 317.985, 10.1498, 34.7403
3, -2.418, 186.038, 319.07, 10.1465, 34.7399
3, -2.418, 186.038, 319.949, 10.1382, 34.74
3, -2.418, 186.038, 321.033, 10.1269, 34.7399
3, -2.418, 186.038, 322.149, 10.1246, 34.7395
3, -2.418, 186.038, 323.035, 10.1225, 34.7394
3, -2.418, 186.038, 323.987, 10.1194, 34.7395
3, -2.418, 186.038, 324.999, 10.1169, 34.7393
3, -2.418, 186.038, 326.069, 10.1129, 34.7383
3, -2.418, 186.038, 326.961, 10.0963, 34.7368
3, -2.418, 186.038, 328.041, 10.0731, 34.736
3, -2.418, 186.038, 328.935, 10.0493, 34.7365
3, -2.418, 186.038, 329.973, 10.0259, 34.7358
3, -2.418, 186.038, 331.087, 10.0055, 34.7349
3, -2.418, 186.038, 332.026, 9.9918, 34.7332
3, -2.418, 186.038, 332.998, 9.9793, 34.7315
3, -2.418, 186.038, 334.177, 9.9697, 34.7296
3, -2.418, 186.038, 334.894, 9.9541, 34.7299
3, -2.418, 186.038, 335.935, 9.9518, 34.7284
3, -2.418, 186.038, 336.944, 9.9474, 34.7288
3, -2.418, 186.038, 338.052, 9.9442, 34.7283
3, -2.418, 186.038, 339.022, 9.9408, 34.7283
3, -2.418, 186.038, 339.999, 9.937, 34.7278
3, -2.418, 186.038, 340.989, 9.9287, 34.7273
3, -2.418, 186.038, 341.911, 9.9213, 34.7268
3, -2.418, 186.038, 343.002, 9.9176, 34.7267
3, -2.418, 186.038, 344.098, 9.9136, 34.7265
3, -2.418, 186.038, 345.118, 9.9103, 34.7263
3, -2.418, 186.038, 346.082, 9.9076, 34.7261
3, -2.418, 186.038, 347.064, 9.9054, 34.7259
3, -2.418, 186.038, 348.046, 9.9035, 34.7258
3, -2.418, 186.038, 348.993, 9.9013, 34.7256
3, -2.418, 186.038, 349.966, 9.8982, 34.7255
3, -2.418, 186.038, 351.01, 9.8959, 34.7252
3, -2.418, 186.038, 352.038, 9.8946, 34.725
3, -2.418, 186.038, 352.986, 9.8935, 34.7249
3, -2.418, 186.038, 353.996, 9.8926, 34.7247
3, -2.418, 186.038, 355.036, 9.8916, 34.7245
3, -2.418, 186.038, 356.032, 9.8893, 34.7244
3, -2.418, 186.038, 357.013, 9.886, 34.7242
3, -2.418, 186.038, 358.056, 9.8795, 34.7238
3, -2.418, 186.038, 359.023, 9.867, 34.7238
3, -2.418, 186.038, 360.005, 9.8619, 34.7233
3, -2.418, 186.038, 360.971, 9.8595, 34.7229
3, -2.418, 186.038, 361.935, 9.8575, 34.7227
3, -2.418, 186.038, 362.927, 9.8554, 34.7225
3, -2.418, 186.038, 364.017, 9.8507, 34.7221
3, -2.418, 186.038, 364.936, 9.8419, 34.7216
3, -2.418, 186.038, 366.01, 9.8205, 34.7217
3, -2.418, 186.038, 366.938, 9.8015, 34.7206
3, -2.418, 186.038, 368.047, 9.7953, 34.7197
3, -2.418, 186.038, 368.996, 9.7908, 34.7194
3, -2.418, 186.038, 370.005, 9.7876, 34.719
3, -2.418, 186.038, 371.022, 9.7835, 34.7187
3, -2.418, 186.038, 371.942, 9.7782, 34.7188
3, -2.418, 186.038, 372.963, 9.7738, 34.7185
3, -2.418, 186.038, 373.938, 9.7709, 34.7182
