Cruise	Station	Type	mon/day/yr	Lon (°E)	Lat (°N)	Bot. Depth [m]	Depth [m]	QF	Echo Amplitude [counts]	QF	East Component [mm/s]	QF	North Component [mm/s]	QF	Magnitude [mm/s]	QF	Direction [deg]	QF	Ensemble	QF	hh:mm
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		558.68	1	21	1	-49	1	48	1	69	1	314.4	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		568.68	1	19	1	-11	1	52	1	53	1	348.1	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		578.68	1	18	1	-33	1	35	1	48	1	316.7	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		588.68	1	16	1	-30	1	80	1	85	1	339.4	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		598.68	1	16	1	-62	1	94	1	113	1	326.6	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		608.68	1	16	1	-83	1	114	1	141	1	323.9	1	1	1	17:10
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		318.68	1	28	1	-145	1	-17	1	146	1	263.3	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		328.68	1	28	1	-98	1	-32	1	103	1	251.9	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		338.68	1	27	1	-93	1	-75	1	119	1	231.1	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		348.68	1	26	1	-116	1	-40	1	123	1	251	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		358.68	1	27	1	-124	1	-31	1	128	1	256	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		368.68	1	29	1	-146	1	-26	1	148	1	259.9	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		378.68	1	31	1	-138	1	-71	1	155	1	242.8	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		388.68	1	34	1	-156	1	-80	1	175	1	242.9	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		398.68	1	37	1	-145	1	-115	1	185	1	231.6	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		408.68	1	37	1	-154	1	-96	1	181	1	238.1	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		418.68	1	37	1	-146	1	-100	1	177	1	235.6	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		428.68	1	39	1	-198	1	-78	1	213	1	248.5	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		438.68	1	40	1	-206	1	-59	1	214	1	254	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		448.68	1	40	1	-222	1	-53	1	228	1	256.6	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		458.68	1	40	1	-207	1	-60	1	216	1	253.8	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		468.68	1	38	1	-180	1	-32	1	183	1	259.9	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		478.68	1	36	1	-159	1	-39	1	164	1	256.2	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		488.68	1	34	1	-156	1	-8	1	156	1	267.1	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		498.68	1	32	1	-124	1	10	1	124	1	274.6	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		508.68	1	30	1	-135	1	2	1	135	1	270.8	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		518.68	1	28	1	-137	1	-10	1	137	1	265.8	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		528.68	1	26	1	-76	1	-17	1	78	1	257.4	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		538.68	1	24	1	-100	1	-24	1	103	1	256.5	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		548.68	1	22	1	-61	1	-2	1	61	1	268.1	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		558.68	1	20	1	-50	1	15	1	52	1	286.7	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		568.68	1	18	1	-88	1	47	1	100	1	298.1	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		578.68	1	17	1	-75	1	45	1	87	1	301	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		588.68	1	16	1	-21	1	71	1	74	1	343.5	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		598.68	1	16	1	-162	1	43	1	168	1	284.9	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		608.68	1	15	1	65	1	-172	1	184	1	159.3	1	2	1	17:30
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		318.68	1	28	1	-121	1	8	1	121	1	273.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		328.68	1	27	1	-122	1	-2	1	122	1	269.1	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		338.68	1	25	1	-111	1	-4	1	111	1	267.9	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		348.68	1	24	1	-99	1	-9	1	99	1	264.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		358.68	1	24	1	-122	1	2	1	122	1	270.9	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		368.68	1	26	1	-120	1	20	1	122	1	279.5	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		378.68	1	29	1	-138	1	-20	1	139	1	261.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		388.68	1	32	1	-131	1	-50	1	140	1	249.1	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		398.68	1	34	1	-142	1	-28	1	145	1	258.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		408.68	1	37	1	-150	1	-18	1	151	1	263.2	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		418.68	1	39	1	-136	1	-5	1	136	1	267.9	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		428.68	1	40	1	-106	1	17	1	107	1	279.1	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		438.68	1	41	1	-129	1	-1	1	129	1	269.6	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		448.68	1	41	1	-137	1	-18	1	138	1	262.5	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		458.68	1	40	1	-141	1	-8	1	141	1	266.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		468.68	1	39	1	-131	1	21	1	133	1	279.1	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		478.68	1	37	1	-118	1	40	1	125	1	288.7	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		488.68	1	35	1	-129	1	47	1	137	1	290	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		498.68	1	34	1	-132	1	63	1	146	1	295.5	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		508.68	1	32	1	-119	1	77	1	142	1	302.9	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		518.68	1	29	1	-114	1	60	1	129	1	297.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		528.68	1	27	1	-82	1	47	1	95	1	299.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		538.68	1	25	1	-78	1	67	1	103	1	310.7	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		548.68	1	22	1	-102	1	83	1	132	1	309.1	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		558.68	1	20	1	-105	1	85	1	135	1	309	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		568.68	1	19	1	-89	1	119	1	149	1	323.2	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		578.68	1	17	1	-54	1	57	1	79	1	316.5	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		588.68	1	16	1	-31	1	66	1	73	1	334.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		598.68	1	15	1	-126	1	137	1	186	1	317.4	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		608.68	1	14	1	-22	1	270	1	271	1	355.3	1	3	1	17:50
S254	003-4	C	7/4/2014	-159.352601	17.66462934		318.68	1	31	1	-96	1	-25	1	99	1	255.4	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		328.68	1	28	1	-110	1	-2	1	110	1	269	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		338.68	1	26	1	-109	1	-2	1	109	1	268.9	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		348.68	1	25	1	-116	1	-24	1	118	1	258.3	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		358.68	1	24	1	-103	1	-5	1	103	1	267.2	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		368.68	1	25	1	-89	1	-17	1	91	1	259.2	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		378.68	1	29	1	-118	1	-15	1	119	1	262.8	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		388.68	1	32	1	-145	1	-29	1	148	1	258.7	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		398.68	1	34	1	-139	1	10	1	139	1	274.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		408.68	1	35	1	-101	1	19	1	103	1	280.7	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		418.68	1	35	1	-77	1	38	1	86	1	296.3	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		428.68	1	36	1	-58	1	41	1	71	1	305.3	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		438.68	1	38	1	-66	1	24	1	70	1	290	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		448.68	1	38	1	-68	1	9	1	69	1	277.5	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		458.68	1	38	1	-67	1	1	1	67	1	270.9	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		468.68	1	36	1	-79	1	13	1	80	1	279.3	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		478.68	1	35	1	-65	1	2	1	65	1	271.8	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		488.68	1	34	1	-89	1	6	1	89	1	273.9	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		498.68	1	32	1	-87	1	15	1	88	1	279.8	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		508.68	1	30	1	-44	1	43	1	62	1	314.3	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		518.68	1	28	1	-46	1	65	1	80	1	324.7	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		528.68	1	26	1	-55	1	86	1	102	1	327.4	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		538.68	1	24	1	-51	1	75	1	91	1	325.8	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		548.68	1	23	1	-28	1	62	1	68	1	335.7	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		558.68	1	21	1	-31	1	59	1	67	1	332.3	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		568.68	1	19	1	-8	1	66	1	66	1	353.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		578.68	1	18	1	-23	1	74	1	77	1	342.7	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		588.68	1	16	1	27	1	78	1	83	1	19.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		598.68	1	15	1	-61	1	137	1	150	1	336	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		608.68	1	15	1	-98	1	254	1	272	1	338.9	1	4	1	18:10
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		318.68	1	35	1	-136	1	-62	1	149	1	245.5	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		328.68	1	32	1	-122	1	-50	1	132	1	247.7	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		338.68	1	31	1	-98	1	-23	1	101	1	256.8	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		348.68	1	29	1	-111	1	1	1	111	1	270.5	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		358.68	1	27	1	-100	1	-34	1	106	1	251.2	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		368.68	1	27	1	-105	1	-2	1	105	1	268.9	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		378.68	1	28	1	-111	1	12	1	112	1	276.2	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		388.68	1	32	1	-138	1	-25	1	140	1	259.7	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		398.68	1	33	1	-141	1	6	1	141	1	272.4	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		408.68	1	34	1	-109	1	16	1	110	1	278.4	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		418.68	1	35	1	-95	1	11	1	96	1	276.6	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		428.68	1	37	1	-106	1	27	1	109	1	284.3	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		438.68	1	38	1	-85	1	27	1	89	1	287.6	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		448.68	1	38	1	-76	1	-3	1	76	1	267.7	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		458.68	1	38	1	-109	1	-12	1	110	1	263.7	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		468.68	1	37	1	-105	1	12	1	106	1	276.5	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		478.68	1	35	1	-128	1	4	1	128	1	271.8	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		488.68	1	33	1	-99	1	15	1	100	1	278.6	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		498.68	1	30	1	-96	1	27	1	100	1	285.7	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		508.68	1	29	1	-84	1	57	1	102	1	304.2	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		518.68	1	28	1	-78	1	94	1	122	1	320.3	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		528.68	1	26	1	-60	1	102	1	118	1	329.5	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		538.68	1	24	1	-56	1	99	1	114	1	330.5	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		548.68	1	22	1	-52	1	143	1	152	1	340	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		558.68	1	20	1	-31	1	118	1	122	1	345.3	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		568.68	1	18	1	-24	1	120	1	122	1	348.7	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		578.68	1	17	1	18	1	125	1	126	1	8.2	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		588.68	1	16	1	-72	1	182	1	196	1	338.4	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		598.68	1	15	1	-31	1	111	1	115	1	344.4	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		608.68	1	14	1	34	1	78	1	85	1	23.6	1	5	1	18:30
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		318.68	1	33	1	-87	1	18	1	89	1	281.7	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		328.68	1	31	1	-98	1	55	1	112	1	299.3	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		338.68	1	29	1	-76	1	47	1	89	1	301.7	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		348.68	1	28	1	-83	1	59	1	102	1	305.4	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		358.68	1	28	1	-79	1	39	1	88	1	296.3	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		368.68	1	28	1	-109	1	44	1	118	1	292	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		378.68	1	31	1	-100	1	31	1	105	1	287.2	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		388.68	1	34	1	-111	1	9	1	111	1	274.6	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		398.68	1	35	1	-112	1	10	1	112	1	275.1	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		408.68	1	36	1	-100	1	24	1	103	1	283.5	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		418.68	1	37	1	-103	1	25	1	106	1	283.6	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		428.68	1	38	1	-101	1	32	1	106	1	287.6	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		438.68	1	38	1	-91	1	26	1	95	1	285.9	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		448.68	1	38	1	-91	1	5	1	91	1	273.1	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		458.68	1	37	1	-71	1	38	1	81	1	298.2	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		468.68	1	36	1	-77	1	-3	1	77	1	267.8	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		478.68	1	34	1	-66	1	5	1	66	1	274.3	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		488.68	1	32	1	-84	1	11	1	85	1	277.5	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		498.68	1	30	1	-77	1	23	1	80	1	286.6	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		508.68	1	28	1	-43	1	59	1	73	1	323.9	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		518.68	1	26	1	-49	1	81	1	95	1	328.8	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		528.68	1	25	1	-69	1	72	1	100	1	316.2	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		538.68	1	23	1	-48	1	100	1	111	1	334.4	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		548.68	1	22	1	-55	1	83	1	100	1	326.5	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		558.68	1	20	1	-32	1	84	1	90	1	339.1	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		568.68	1	18	1	-47	1	145	1	152	1	342	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		578.68	1	17	1	-22	1	88	1	91	1	346	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		588.68	1	16	1	27	1	132	1	135	1	11.6	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		598.68	1	16	1	103	1	80	1	130	1	52.2	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		608.68	1	15	1	-125	1	162	1	205	1	322.3	1	6	1	18:50
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		318.68	1	29	1	-152	1	92	1	178	1	301.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		328.68	1	30	1	-139	1	88	1	165	1	302.3	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		338.68	1	28	1	-152	1	76	1	170	1	296.6	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		348.68	1	28	1	-145	1	28	1	148	1	280.9	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		358.68	1	26	1	-135	1	22	1	137	1	279.3	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		368.68	1	26	1	-158	1	52	1	166	1	288.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		378.68	1	28	1	-146	1	21	1	148	1	278.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		388.68	1	30	1	-166	1	-11	1	166	1	266.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		398.68	1	32	1	-164	1	1	1	164	1	270.3	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		408.68	1	34	1	-159	1	-24	1	161	1	261.4	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		418.68	1	36	1	-163	1	13	1	164	1	274.6	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		428.68	1	36	1	-155	1	17	1	156	1	276.3	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		438.68	1	37	1	-161	1	21	1	162	1	277.4	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		448.68	1	36	1	-156	1	30	1	159	1	280.9	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		458.68	1	35	1	-142	1	31	1	145	1	282.3	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		468.68	1	33	1	-130	1	25	1	132	1	280.9	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		478.68	1	31	1	-120	1	35	1	125	1	286.3	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		488.68	1	28	1	-101	1	33	1	106	1	288.1	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		498.68	1	27	1	-108	1	62	1	125	1	299.9	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		508.68	1	25	1	-94	1	74	1	120	1	308.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		518.68	1	23	1	-70	1	91	1	115	1	322.4	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		528.68	1	22	1	-71	1	99	1	122	1	324.4	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		538.68	1	20	1	-43	1	70	1	82	1	328.4	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		548.68	1	18	1	-37	1	98	1	105	1	339.3	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		558.68	1	18	1	-11	1	73	1	74	1	351.4	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		568.68	1	17	1	-22	1	56	1	60	1	338.6	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		578.68	1	16	1	-44	1	60	1	74	1	323.7	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		588.68	1	16	1	0	1	197	1	197	1	0	1	7	1	19:10
