Cruise	Station	Type	mon/day/yr	Lon (°E)	Lat (°N)	Bot. Depth [m]	Depth [m]	QF	Echo Amplitude [counts]	QF	East Component [mm/s]	QF	North Component [mm/s]	QF	Magnitude [mm/s]	QF	Direction [deg]	QF	Ensemble	QF	hh:mm
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		18.7	1	124	1	-144	1	-25	1	146	1	260.2	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		28.7	1	114	1	-123	1	-15	1	124	1	263	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		38.7	1	110	1	-122	1	24	1	124	1	281.1	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		48.7	1	109	1	-127	1	63	1	142	1	296.4	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		58.7	1	108	1	-91	1	118	1	149	1	322.4	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		68.7	1	106	1	-74	1	128	1	148	1	330	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		78.7	1	104	1	-72	1	57	1	92	1	308.4	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		88.7	1	103	1	-34	1	1	1	34	1	271.7	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		98.7	1	101	1	-29	1	7	1	30	1	283.6	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		108.7	1	103	1	24	1	62	1	66	1	21.2	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		118.7	1	105	1	-8	1	84	1	84	1	354.6	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		128.7	1	108	1	-45	1	103	1	112	1	336.4	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		138.7	1	106	1	10	1	-27	1	29	1	159.7	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		148.7	1	100	1	78	1	-233	1	246	1	161.5	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		158.7	1	91	1	85	1	-269	1	282	1	162.5	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		168.7	1	81	1	70	1	-233	1	243	1	163.3	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		178.7	1	74	1	52	1	-208	1	214	1	166	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		188.7	1	72	1	47	1	-261	1	265	1	169.8	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		198.7	1	69	1	65	1	-225	1	234	1	163.9	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		208.7	1	63	1	16	1	-158	1	159	1	174.2	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		218.7	1	57	1	-34	1	-127	1	131	1	195	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		228.7	1	53	1	-122	1	-111	1	165	1	227.7	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		238.7	1	50	1	-82	1	-135	1	158	1	211.3	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		248.7	1	46	1	-54	1	-148	1	158	1	200	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		258.7	1	40	1	-47	1	-121	1	130	1	201.2	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		268.7	1	36	1	5	1	-150	1	150	1	178.1	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		278.7	1	32	1	7	1	-125	1	125	1	176.8	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		288.7	1	28	1	-15	1	-116	1	117	1	187.4	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		298.7	1	25	1	-3	1	-135	1	135	1	181.3	1	3	1	22:42
S254	007-3	C	7/17/2014	-171.1211245	-3.14844484		308.7	1	22	1	30	1	-130	1	133	1	167	1	3	1	22:42
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		18.7	1	129	1	27	1	412	1	413	1	3.7	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		28.7	1	120	1	22	1	420	1	421	1	3	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		38.7	1	117	1	45	1	394	1	397	1	6.5	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		48.7	1	116	1	64	1	385	1	390	1	9.4	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		58.7	1	117	1	105	1	329	1	345	1	17.7	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		68.7	1	114	1	90	1	259	1	274	1	19.2	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		78.7	1	111	1	68	1	170	1	183	1	21.8	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		88.7	1	108	1	33	1	107	1	112	1	17.1	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		98.7	1	104	1	27	1	83	1	87	1	18	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		108.7	1	106	1	58	1	90	1	107	1	32.8	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		118.7	1	109	1	42	1	131	1	138	1	17.8	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		128.7	1	113	1	-21	1	120	1	122	1	350.1	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		138.7	1	109	1	4	1	-4	1	6	1	135	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		148.7	1	102	1	75	1	-197	1	211	1	159.2	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		158.7	1	94	1	116	1	-205	1	236	1	150.5	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		168.7	1	85	1	84	1	-172	1	191	1	154	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		178.7	1	78	1	73	1	-193	1	206	1	159.3	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		188.7	1	75	1	48	1	-239	1	244	1	168.6	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		198.7	1	72	1	4	1	-207	1	207	1	178.9	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		208.7	1	67	1	-13	1	-171	1	171	1	184.3	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		218.7	1	61	1	-24	1	-132	1	134	1	190.3	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		228.7	1	56	1	-65	1	-139	1	153	1	205.1	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		238.7	1	52	1	-35	1	-149	1	153	1	193.2	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		248.7	1	48	1	-18	1	-147	1	148	1	187	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		258.7	1	44	1	3	1	-127	1	127	1	178.6	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		268.7	1	40	1	30	1	-144	1	147	1	168.2	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		278.7	1	36	1	44	1	-144	1	151	1	163	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		288.7	1	32	1	44	1	-136	1	143	1	162.1	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		298.7	1	29	1	116	1	-135	1	178	1	139.3	1	4	1	23:02
S254	007-4	C	7/17/2014	-171.1199917	-3.13390936		308.7	1	27	1	73	1	-133	1	152	1	151.2	1	4	1	23:02
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		18.7	1	126	1	-107	1	320	1	337	1	341.5	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		28.7	1	118	1	-77	1	286	1	296	1	344.9	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		38.7	1	114	1	-60	1	241	1	248	1	346	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		48.7	1	112	1	-38	1	213	1	216	1	349.9	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		58.7	1	110	1	-42	1	201	1	205	1	348.2	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		68.7	1	109	1	-28	1	201	1	203	1	352.1	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		78.7	1	105	1	-38	1	215	1	218	1	350	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		88.7	1	100	1	-42	1	218	1	222	1	349.1	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		98.7	1	98	1	-23	1	193	1	194	1	353.2	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		108.7	1	102	1	0	1	182	1	182	1	0	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		118.7	1	106	1	63	1	147	1	160	1	23.2	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		128.7	1	107	1	68	1	151	1	166	1	24.2	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		138.7	1	107	1	55	1	55	1	78	1	45	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		148.7	1	102	1	35	1	-101	1	107	1	160.9	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		158.7	1	95	1	74	1	-155	1	172	1	154.5	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		168.7	1	88	1	75	1	-130	1	150	1	150	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		178.7	1	79	1	50	1	-100	1	112	1	153.4	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		188.7	1	73	1	34	1	-131	1	135	1	165.5	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		198.7	1	69	1	-1	1	-66	1	66	1	180.9	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		208.7	1	66	1	-38	1	-37	1	53	1	225.8	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		218.7	1	63	1	-56	1	-65	1	86	1	220.7	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		228.7	1	56	1	-60	1	-106	1	122	1	209.5	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		238.7	1	49	1	-79	1	-102	1	129	1	217.8	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		248.7	1	45	1	-54	1	-97	1	111	1	209.1	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		258.7	1	40	1	3	1	-100	1	100	1	178.3	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		268.7	1	34	1	23	1	-90	1	93	1	165.7	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		278.7	1	29	1	13	1	-69	1	70	1	169.3	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		288.7	1	27	1	34	1	-82	1	89	1	157.5	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		298.7	1	26	1	35	1	-67	1	76	1	152.4	1	5	1	23:22
S254	007-5	C	7/17/2014	-171.1065745	-3.11693232		308.7	1	25	1	2	1	-88	1	88	1	178.7	1	5	1	23:22
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		18.7	1	125	1	-336	1	88	1	347	1	284.7	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		28.7	1	118	1	-334	1	15	1	334	1	272.6	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		38.7	1	113	1	-327	1	-31	1	328	1	264.6	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		48.7	1	112	1	-332	1	-68	1	339	1	258.4	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		58.7	1	110	1	-316	1	-81	1	326	1	255.6	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		68.7	1	109	1	-313	1	-81	1	323	1	255.5	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		78.7	1	108	1	-303	1	-63	1	309	1	258.3	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		88.7	1	105	1	-268	1	-32	1	270	1	263.2	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		98.7	1	102	1	-225	1	37	1	228	1	279.3	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		108.7	1	101	1	-178	1	43	1	183	1	283.6	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		118.7	1	104	1	-117	1	104	1	157	1	311.6	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		128.7	1	106	1	-13	1	154	1	155	1	355.2	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		138.7	1	104	1	24	1	152	1	154	1	9	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		148.7	1	100	1	-36	1	54	1	65	1	326.3	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		158.7	1	97	1	-3	1	-64	1	64	1	182.7	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		168.7	1	91	1	16	1	-73	1	75	1	167.6	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		178.7	1	83	1	-4	1	-39	1	39	1	185.9	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		188.7	1	74	1	27	1	-7	1	28	1	104.5	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		198.7	1	68	1	1	1	27	1	27	1	2.1	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		208.7	1	66	1	-40	1	68	1	79	1	329.5	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		218.7	1	64	1	-54	1	52	1	75	1	313.9	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		228.7	1	60	1	-32	1	-31	1	45	1	225.9	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		238.7	1	53	1	0	1	-76	1	76	1	180	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		248.7	1	48	1	-8	1	-79	1	79	1	185.8	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		258.7	1	45	1	18	1	-51	1	54	1	160.6	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		268.7	1	40	1	35	1	-56	1	66	1	148	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		278.7	1	34	1	44	1	-46	1	64	1	136.3	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		288.7	1	30	1	56	1	-11	1	57	1	101.1	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		298.7	1	28	1	66	1	-26	1	71	1	111.5	1	6	1	23:42
S254	007-6	C	7/17/2014	-171.1088152	-3.10413432		308.7	1	26	1	53	1	-38	1	65	1	125.6	1	6	1	23:42
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		18.7	1	132	1	-156	1	2	1	156	1	270.7	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		28.7	1	123	1	-169	1	-9	1	169	1	267	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		38.7	1	119	1	-153	1	-20	1	154	1	262.6	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		48.7	1	117	1	-154	1	-22	1	156	1	261.9	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		58.7	1	114	1	-147	1	-38	1	152	1	255.5	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		68.7	1	110	1	-159	1	-35	1	163	1	257.6	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		78.7	1	108	1	-153	1	2	1	153	1	270.7	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		88.7	1	106	1	-138	1	2	1	138	1	270.8	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		98.7	1	103	1	-113	1	34	1	118	1	286.7	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		108.7	1	101	1	-96	1	64	1	115	1	303.7	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		118.7	1	101	1	-59	1	85	1	103	1	325.2	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		128.7	1	104	1	-11	1	126	1	126	1	355	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		138.7	1	103	1	48	1	127	1	136	1	20.7	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		148.7	1	101	1	30	1	89	1	94	1	18.6	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		158.7	1	98	1	-9	1	-23	1	25	1	201.4	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		168.7	1	92	1	22	1	-67	1	71	1	161.8	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		178.7	1	84	1	18	1	-42	1	46	1	156.8	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		188.7	1	77	1	61	1	-49	1	78	1	128.8	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		198.7	1	70	1	87	1	-49	1	100	1	119.4	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		208.7	1	68	1	85	1	-19	1	87	1	102.6	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		218.7	1	68	1	16	1	-43	1	46	1	159.6	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		228.7	1	64	1	15	1	-133	1	134	1	173.6	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		238.7	1	54	1	20	1	-165	1	166	1	173.1	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		248.7	1	48	1	1	1	-166	1	166	1	179.7	1	7	1	0:02
S254	007-7	C	7/18/2014	-171.1120475	-3.11106331		258.7	1	45	1	14	1	-135	1	136	1	174.1	1	7	1	0:02
