Cruise	Station	Type	mon/day/yr	Lon (°E)	Lat (°N)	Bot. Depth [m]	Depth [m]	QF	Echo Amplitude [counts]	QF	East Component [mm/s]	QF	North Component [mm/s]	QF	Magnitude [mm/s]	QF	Direction [deg]	QF	Ensemble	QF	hh:mm
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		408.73	1	19	1	1	1	32	1	32	1	1.8	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		418.73	1	18	1	-36	1	29	1	46	1	308.9	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		428.73	1	18	1	-97	1	38	1	104	1	291.4	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		438.73	1	20	1	-103	1	26	1	106	1	284.2	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		448.73	1	22	1	-115	1	57	1	128	1	296.4	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		458.73	1	24	1	-114	1	76	1	137	1	303.7	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		468.73	1	27	1	-99	1	89	1	133	1	312	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		478.73	1	28	1	-88	1	81	1	120	1	312.6	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		488.73	1	28	1	-70	1	88	1	112	1	321.5	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		498.73	1	27	1	-84	1	98	1	129	1	319.4	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		508.73	1	25	1	-56	1	92	1	108	1	328.7	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		518.73	1	24	1	-80	1	62	1	101	1	307.8	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		528.73	1	23	1	-87	1	49	1	100	1	299.4	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		538.73	1	20	1	-85	1	69	1	109	1	309.1	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		548.73	1	18	1	-49	1	62	1	79	1	321.7	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		558.73	1	17	1	-78	1	64	1	101	1	309.4	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		568.73	1	16	1	8	1	100	1	100	1	4.6	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		578.73	1	15	1	-23	1	187	1	188	1	353	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		588.73	1	14	1	135	1	-48	1	143	1	109.6	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		598.73	1	14	1	150	1	25	1	152	1	80.5	1	2	1	11:23
S254	022-2	C	8/5/2014	-174.5803001	-4.70130513		608.73	1	13	1	15	1	-22	1	27	1	145.7	1	2	1	11:23
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		318.73	1	33	1	-139	1	12	1	140	1	274.9	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		328.73	1	30	1	-66	1	6	1	66	1	275.2	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		338.73	1	28	1	-73	1	-2	1	73	1	268.4	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		348.73	1	27	1	-57	1	-12	1	58	1	258.1	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		358.73	1	25	1	-77	1	-27	1	82	1	250.7	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		368.73	1	23	1	-42	1	-24	1	48	1	240.3	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		378.73	1	22	1	-14	1	-48	1	50	1	196.3	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		388.73	1	22	1	11	1	-10	1	15	1	132.3	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		398.73	1	20	1	34	1	-26	1	43	1	127.4	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		408.73	1	19	1	21	1	0	1	21	1	90	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		418.73	1	19	1	24	1	6	1	25	1	76	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		428.73	1	18	1	-24	1	28	1	37	1	319.4	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		438.73	1	18	1	-36	1	17	1	40	1	295.3	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		448.73	1	20	1	-24	1	33	1	41	1	324	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		458.73	1	22	1	-36	1	39	1	53	1	317.3	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		468.73	1	24	1	-42	1	63	1	76	1	326.3	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		478.73	1	26	1	-37	1	74	1	83	1	333.4	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		488.73	1	27	1	-37	1	72	1	81	1	332.8	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		498.73	1	26	1	-10	1	76	1	77	1	352.5	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		508.73	1	24	1	-11	1	66	1	67	1	350.5	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		518.73	1	24	1	-19	1	48	1	52	1	338.4	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		528.73	1	23	1	-25	1	27	1	37	1	317.2	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		538.73	1	22	1	-26	1	38	1	46	1	325.6	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		548.73	1	20	1	-15	1	38	1	41	1	338.5	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		558.73	1	18	1	-50	1	17	1	53	1	288.8	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		568.73	1	16	1	-23	1	-3	1	23	1	262.6	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		578.73	1	15	1	11	1	88	1	89	1	7.1	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		588.73	1	14	1	-38	1	23	1	44	1	301.2	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		598.73	1	13	1	93	1	52	1	107	1	60.8	1	3	1	11:43
S254	022-3	C	8/5/2014	-174.5881395	-4.69620382		608.73	1	13	1	91	1	174	1	196	1	27.6	1	3	1	11:43
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		318.73	1	32	1	-91	1	86	1	125	1	313.4	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		328.73	1	33	1	-92	1	54	1	107	1	300.4	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		338.73	1	31	1	-81	1	54	1	97	1	303.7	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		348.73	1	27	1	-61	1	59	1	85	1	314	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		358.73	1	25	1	-45	1	40	1	60	1	311.6	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		368.73	1	24	1	-37	1	33	1	50	1	311.7	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		378.73	1	22	1	6	1	31	1	32	1	11	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		388.73	1	22	1	-2	1	35	1	35	1	356.7	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		398.73	1	21	1	21	1	40	1	45	1	27.7	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		408.73	1	20	1	-3	1	28	1	28	1	353.9	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		418.73	1	18	1	14	1	52	1	54	1	15.1	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		428.73	1	18	1	-3	1	42	1	42	1	355.9	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		438.73	1	18	1	8	1	120	1	120	1	3.8	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		448.73	1	20	1	-47	1	95	1	106	1	333.7	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		458.73	1	23	1	-15	1	133	1	134	1	353.6	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		468.73	1	25	1	-24	1	131	1	133	1	349.6	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		478.73	1	28	1	-27	1	129	1	132	1	348.2	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		488.73	1	28	1	-29	1	118	1	122	1	346.2	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		498.73	1	26	1	-52	1	137	1	147	1	339.2	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		508.73	1	25	1	-4	1	127	1	127	1	358.2	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		518.73	1	23	1	-27	1	128	1	131	1	348.1	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		528.73	1	22	1	-44	1	113	1	121	1	338.7	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		538.73	1	21	1	-45	1	101	1	111	1	336	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		548.73	1	19	1	-43	1	106	1	114	1	337.9	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		558.73	1	18	1	-64	1	92	1	112	1	325.2	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		568.73	1	16	1	1	1	92	1	92	1	0.6	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		578.73	1	15	1	14	1	184	1	185	1	4.4	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		588.73	1	14	1	-4	1	60	1	60	1	356.2	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		598.73	1	14	1	133	1	285	1	315	1	25	1	4	1	12:03
S254	022-4	C	8/5/2014	-174.5809567	-4.68482053		608.73	1	13	1	-27	1	567	1	568	1	357.3	1	4	1	12:03
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		318.73	1	33	1	-133	1	60	1	146	1	294.3	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		328.73	1	32	1	-83	1	39	1	92	1	295.2	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		338.73	1	28	1	-50	1	41	1	65	1	309.4	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		348.73	1	26	1	-50	1	25	1	56	1	296.6	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		358.73	1	25	1	-22	1	25	1	33	1	318.7	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		368.73	1	24	1	-6	1	15	1	16	1	338.2	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		378.73	1	23	1	-1	1	52	1	52	1	358.9	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		388.73	1	22	1	-19	1	40	1	44	1	334.6	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		398.73	1	22	1	13	1	42	1	44	1	17.2	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		408.73	1	21	1	11	1	50	1	51	1	12.4	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		418.73	1	20	1	-1	1	75	1	75	1	359.2	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		428.73	1	22	1	-32	1	90	1	96	1	340.4	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		438.73	1	25	1	-29	1	116	1	120	1	346	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		448.73	1	29	1	-5	1	97	1	97	1	357	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		458.73	1	32	1	-39	1	102	1	109	1	339.1	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		468.73	1	32	1	-44	1	113	1	121	1	338.7	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		478.73	1	31	1	-46	1	98	1	108	1	334.9	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		488.73	1	28	1	-38	1	107	1	114	1	340.4	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		498.73	1	25	1	-27	1	105	1	108	1	345.6	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		508.73	1	23	1	4	1	83	1	83	1	2.8	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		518.73	1	22	1	-5	1	110	1	110	1	357.4	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		528.73	1	20	1	-4	1	80	1	80	1	357.1	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		538.73	1	19	1	4	1	115	1	115	1	2	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		548.73	1	18	1	-38	1	75	1	84	1	333.1	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		558.73	1	17	1	21	1	92	1	94	1	12.9	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		568.73	1	17	1	-15	1	99	1	100	1	351.4	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		578.73	1	16	1	46	1	66	1	80	1	34.9	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		588.73	1	16	1	-9	1	76	1	77	1	353.2	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		598.73	1	15	1	71	1	80	1	107	1	41.6	1	5	1	12:23
S254	022-5	C	8/5/2014	-174.5790815	-4.67360152		608.73	1	14	1	29	1	47	1	55	1	31.7	1	5	1	12:23
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		318.73	1	35	1	-58	1	9	1	59	1	278.8	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		328.73	1	33	1	-42	1	7	1	43	1	279.5	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		338.73	1	30	1	-49	1	15	1	51	1	287	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		348.73	1	27	1	-24	1	-14	1	28	1	239.7	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		358.73	1	24	1	-28	1	9	1	29	1	287.8	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		368.73	1	23	1	8	1	-1	1	8	1	97.1	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		378.73	1	22	1	-11	1	12	1	16	1	317.5	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		388.73	1	22	1	0	1	2	1	2	1	0	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		398.73	1	22	1	-9	1	12	1	15	1	323.1	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		408.73	1	22	1	-4	1	68	1	68	1	356.6	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		418.73	1	22	1	-1	1	50	1	50	1	358.9	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		428.73	1	23	1	-5	1	60	1	60	1	355.2	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		438.73	1	24	1	-5	1	94	1	94	1	357	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		448.73	1	28	1	-20	1	75	1	78	1	345.1	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		458.73	1	30	1	-19	1	91	1	93	1	348.2	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		468.73	1	32	1	-42	1	73	1	84	1	330.1	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		478.73	1	31	1	-39	1	38	1	54	1	314.3	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		488.73	1	30	1	-48	1	58	1	75	1	320.4	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		498.73	1	27	1	-11	1	36	1	38	1	343	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		508.73	1	24	1	-6	1	63	1	63	1	354.6	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		518.73	1	22	1	-7	1	56	1	56	1	352.9	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		528.73	1	21	1	30	1	44	1	53	1	34.3	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		538.73	1	20	1	10	1	46	1	47	1	12.3	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		548.73	1	18	1	10	1	77	1	78	1	7.4	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		558.73	1	18	1	49	1	47	1	68	1	46.2	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		568.73	1	16	1	32	1	-18	1	37	1	119.4	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		578.73	1	16	1	49	1	38	1	62	1	52.2	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		588.73	1	15	1	81	1	40	1	90	1	63.7	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		598.73	1	14	1	71	1	59	1	92	1	50.3	1	6	1	12:43
S254	022-6	C	8/5/2014	-174.5785475	-4.6631352		608.73	1	14	1	20	1	-6	1	21	1	106.7	1	6	1	12:43
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		318.73	1	30	1	-14	1	22	1	26	1	327.5	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		328.73	1	29	1	-47	1	22	1	52	1	295.1	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		338.73	1	27	1	-6	1	28	1	29	1	347.9	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		348.73	1	25	1	19	1	51	1	54	1	20.4	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		358.73	1	24	1	-3	1	73	1	73	1	357.6	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		368.73	1	24	1	24	1	65	1	69	1	20.3	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		378.73	1	23	1	22	1	60	1	64	1	20.1	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		388.73	1	22	1	29	1	63	1	69	1	24.7	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		398.73	1	22	1	12	1	55	1	56	1	12.3	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		408.73	1	22	1	10	1	78	1	79	1	7.3	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		418.73	1	24	1	-1	1	86	1	86	1	359.3	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		428.73	1	26	1	5	1	68	1	68	1	4.2	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		438.73	1	29	1	2	1	84	1	84	1	1.4	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		448.73	1	32	1	-5	1	61	1	61	1	355.3	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		458.73	1	32	1	2	1	82	1	82	1	1.4	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		468.73	1	31	1	-23	1	78	1	81	1	343.6	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		478.73	1	30	1	-33	1	52	1	62	1	327.6	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		488.73	1	29	1	-19	1	43	1	47	1	336.2	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		498.73	1	26	1	-40	1	54	1	67	1	323.5	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		508.73	1	24	1	-41	1	73	1	84	1	330.7	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		518.73	1	22	1	-26	1	62	1	67	1	337.2	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		528.73	1	20	1	-35	1	72	1	80	1	334.1	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		538.73	1	19	1	-8	1	82	1	82	1	354.4	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		548.73	1	19	1	-37	1	95	1	102	1	338.7	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		558.73	1	18	1	21	1	92	1	94	1	12.9	1	7	1	13:03
S254	022-7	C	8/5/2014	-174.5774448	-4.65224653		568.73	1	17	1	52	1	110	1	122	1	25.3	1	7	1	13:03
