Cruise	Station	Type	mon/day/yr	Lon (°E)	Lat (°N)	Bot. Depth [m]	Depth [m]	QF	Echo Amplitude [counts]	QF	East Component [mm/s]	QF	North Component [mm/s]	QF	Magnitude [mm/s]	QF	Direction [deg]	QF	Ensemble	QF	hh:mm
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		138.71	1	97	1	300	1	-11	1	300	1	92.1	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		148.71	1	97	1	367	1	108	1	383	1	73.6	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		158.71	1	92	1	309	1	125	1	333	1	68	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		168.71	1	81	1	173	1	18	1	174	1	84.1	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		178.71	1	74	1	113	1	-50	1	124	1	113.9	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		188.71	1	72	1	137	1	-5	1	137	1	92.1	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		198.71	1	69	1	141	1	46	1	148	1	71.9	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		208.71	1	64	1	109	1	16	1	110	1	81.6	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		218.71	1	59	1	82	1	19	1	84	1	77	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		228.71	1	54	1	123	1	22	1	125	1	79.9	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		238.71	1	51	1	151	1	12	1	151	1	85.5	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		248.71	1	48	1	112	1	-21	1	114	1	100.6	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		258.71	1	44	1	73	1	-63	1	96	1	130.8	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		268.71	1	42	1	35	1	-79	1	86	1	156.1	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		278.71	1	41	1	15	1	-21	1	26	1	144.5	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		288.71	1	42	1	-7	1	-12	1	14	1	210.3	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		298.71	1	42	1	-48	1	1	1	48	1	271.2	1	506	1	21:30
S254	012-506	C	7/30/2014	-174.7106211	-1.73691231		308.71	1	42	1	-40	1	-13	1	42	1	252	1	506	1	21:30
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		18.71	1	175	1	-128	1	-230	1	263	1	209.1	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		28.71	1	166	1	-107	1	-207	1	233	1	207.3	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		38.71	1	154	1	-106	1	-189	1	217	1	209.3	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		48.71	1	138	1	-95	1	-161	1	187	1	210.5	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		58.71	1	126	1	-66	1	-131	1	147	1	206.7	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		68.71	1	120	1	-66	1	-108	1	127	1	211.4	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		78.71	1	115	1	-83	1	-68	1	107	1	230.7	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		88.71	1	108	1	-98	1	-61	1	115	1	238.1	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		98.71	1	102	1	-106	1	-66	1	125	1	238.1	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		108.71	1	99	1	-80	1	-93	1	123	1	220.7	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		118.71	1	99	1	49	1	-147	1	155	1	161.6	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		128.71	1	98	1	224	1	-185	1	291	1	129.6	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		138.71	1	98	1	376	1	-98	1	389	1	104.6	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		148.71	1	98	1	405	1	45	1	407	1	83.7	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		158.71	1	92	1	337	1	66	1	343	1	78.9	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		168.71	1	83	1	233	1	-13	1	233	1	93.2	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		178.71	1	76	1	163	1	-166	1	233	1	135.5	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		188.71	1	72	1	169	1	-151	1	227	1	131.8	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		198.71	1	70	1	213	1	-72	1	225	1	108.7	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		208.71	1	66	1	182	1	-84	1	200	1	114.8	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		218.71	1	63	1	132	1	-89	1	159	1	124	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		228.71	1	58	1	138	1	-103	1	172	1	126.7	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		238.71	1	53	1	145	1	-104	1	178	1	125.6	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		248.71	1	49	1	137	1	-124	1	185	1	132.1	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		258.71	1	46	1	127	1	-167	1	210	1	142.7	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		268.71	1	42	1	93	1	-195	1	216	1	154.5	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		278.71	1	40	1	88	1	-179	1	199	1	153.8	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		288.71	1	41	1	38	1	-161	1	165	1	166.7	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		298.71	1	42	1	4	1	-148	1	148	1	178.5	1	507	1	21:50
S254	012-507	C	7/30/2014	-174.695299	-1.76545152		308.71	1	41	1	-4	1	-155	1	155	1	181.5	1	507	1	21:50
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		18.71	1	175	1	-125	1	-107	1	165	1	229.4	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		28.71	1	166	1	-123	1	-84	1	149	1	235.7	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		38.71	1	154	1	-116	1	-69	1	135	1	239.3	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		48.71	1	137	1	-79	1	-38	1	88	1	244.3	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		58.71	1	126	1	-95	1	-48	1	106	1	243.2	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		68.71	1	122	1	-92	1	-11	1	93	1	263.2	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		78.71	1	116	1	-97	1	26	1	100	1	285	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		88.71	1	110	1	-99	1	31	1	104	1	287.4	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		98.71	1	102	1	-116	1	4	1	116	1	272	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		108.71	1	98	1	-25	1	-29	1	38	1	220.8	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		118.71	1	100	1	146	1	-87	1	170	1	120.8	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		128.71	1	100	1	244	1	-19	1	245	1	94.5	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		138.71	1	99	1	360	1	126	1	381	1	70.7	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		148.71	1	97	1	351	1	176	1	393	1	63.4	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		158.71	1	96	1	319	1	117	1	340	1	69.9	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		168.71	1	90	1	222	1	49	1	227	1	77.6	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		178.71	1	81	1	194	1	-74	1	208	1	110.9	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		188.71	1	75	1	199	1	-140	1	243	1	125.1	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		198.71	1	71	1	242	1	-56	1	248	1	103	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		208.71	1	73	1	177	1	-37	1	181	1	101.8	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		218.71	1	70	1	98	1	-53	1	111	1	118.4	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		228.71	1	62	1	122	1	-34	1	127	1	105.6	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		238.71	1	55	1	140	1	-27	1	143	1	100.9	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		248.71	1	52	1	121	1	-29	1	124	1	103.5	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		258.71	1	50	1	121	1	-63	1	136	1	117.5	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		268.71	1	45	1	117	1	-114	1	163	1	134.3	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		278.71	1	42	1	98	1	-100	1	140	1	135.6	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		288.71	1	40	1	92	1	-68	1	114	1	126.5	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		298.71	1	41	1	27	1	-91	1	95	1	163.5	1	508	1	22:10
S254	012-508	C	7/30/2014	-174.665848	-1.77399754		308.71	1	43	1	18	1	-60	1	63	1	163.3	1	508	1	22:10
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		18.71	1	175	1	-72	1	-104	1	126	1	214.7	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		28.71	1	167	1	-102	1	-87	1	134	1	229.5	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		38.71	1	161	1	-92	1	-67	1	114	1	233.9	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		48.71	1	150	1	-66	1	-49	1	82	1	233.4	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		58.71	1	138	1	-54	1	-45	1	70	1	230.2	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		68.71	1	129	1	-68	1	-33	1	76	1	244.1	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		78.71	1	119	1	-71	1	-70	1	100	1	225.4	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		88.71	1	111	1	-95	1	-65	1	115	1	235.6	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		98.71	1	104	1	-102	1	-59	1	118	1	240	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		108.71	1	100	1	-3	1	-87	1	87	1	182	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		118.71	1	101	1	114	1	-88	1	144	1	127.7	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		128.71	1	101	1	191	1	5	1	191	1	88.5	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		138.71	1	100	1	293	1	136	1	323	1	65.1	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		148.71	1	97	1	292	1	192	1	349	1	56.7	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		158.71	1	95	1	200	1	151	1	251	1	52.9	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		168.71	1	88	1	90	1	108	1	141	1	39.8	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		178.71	1	80	1	54	1	5	1	54	1	84.7	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		188.71	1	74	1	125	1	-24	1	127	1	100.9	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		198.71	1	71	1	170	1	0	1	170	1	90	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		208.71	1	70	1	113	1	-11	1	114	1	95.6	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		218.71	1	68	1	27	1	-21	1	34	1	127.9	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		228.71	1	60	1	34	1	-44	1	56	1	142.3	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		238.71	1	55	1	66	1	-20	1	69	1	106.9	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		248.71	1	52	1	47	1	-11	1	48	1	103.2	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		258.71	1	50	1	73	1	-32	1	80	1	113.7	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		268.71	1	46	1	71	1	-69	1	99	1	134.2	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		278.71	1	41	1	50	1	-109	1	120	1	155.4	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		288.71	1	39	1	17	1	-70	1	72	1	166.3	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		298.71	1	41	1	14	1	-83	1	84	1	170.4	1	509	1	22:30
S254	012-509	C	7/30/2014	-174.6626668	-1.77804281		308.71	1	42	1	-2	1	-64	1	64	1	181.8	1	509	1	22:30
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		18.71	1	178	1	-131	1	-77	1	152	1	239.6	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		28.71	1	166	1	-118	1	-81	1	143	1	235.5	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		38.71	1	154	1	-73	1	-51	1	89	1	235.1	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		48.71	1	142	1	-35	1	-8	1	36	1	257.1	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		58.71	1	132	1	-30	1	2	1	30	1	273.8	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		68.71	1	122	1	-33	1	-8	1	34	1	256.4	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		78.71	1	115	1	-43	1	-20	1	47	1	245.1	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		88.71	1	109	1	-47	1	-17	1	50	1	250.1	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		98.71	1	104	1	-9	1	-7	1	11	1	232.1	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		108.71	1	100	1	11	1	12	1	16	1	42.5	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		118.71	1	98	1	27	1	-34	1	43	1	141.5	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		128.71	1	99	1	76	1	-74	1	106	1	134.2	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		138.71	1	97	1	143	1	21	1	145	1	81.6	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		148.71	1	94	1	267	1	140	1	301	1	62.3	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		158.71	1	93	1	228	1	165	1	281	1	54.1	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		168.71	1	87	1	92	1	98	1	134	1	43.2	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		178.71	1	80	1	-3	1	33	1	33	1	354.8	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		188.71	1	75	1	49	1	2	1	49	1	87.7	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		198.71	1	72	1	132	1	25	1	134	1	79.3	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		208.71	1	71	1	71	1	-5	1	71	1	94	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		218.71	1	69	1	-13	1	-45	1	47	1	196.1	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		228.71	1	60	1	22	1	-51	1	56	1	156.7	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		238.71	1	53	1	63	1	-29	1	69	1	114.7	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		248.71	1	50	1	49	1	-23	1	54	1	115.1	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		258.71	1	48	1	58	1	-45	1	73	1	127.8	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		268.71	1	44	1	63	1	-69	1	93	1	137.6	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		278.71	1	41	1	38	1	-75	1	84	1	153.1	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		288.71	1	40	1	21	1	-61	1	65	1	161	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		298.71	1	42	1	-13	1	-38	1	40	1	198.9	1	510	1	22:50
S254	012-510	C	7/30/2014	-174.6665234	-1.78224952		308.71	1	41	1	-22	1	-67	1	71	1	198.2	1	510	1	22:50
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		18.71	1	176	1	-125	1	-100	1	160	1	231.3	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		28.71	1	164	1	-88	1	-78	1	118	1	228.4	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		38.71	1	154	1	-39	1	-78	1	87	1	206.6	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		48.71	1	142	1	-11	1	-79	1	80	1	187.9	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		58.71	1	131	1	-18	1	-43	1	47	1	202.7	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		68.71	1	122	1	-53	1	15	1	55	1	285.8	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		78.71	1	114	1	-80	1	45	1	92	1	299.4	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		88.71	1	106	1	-110	1	78	1	135	1	305.3	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		98.71	1	101	1	-96	1	40	1	104	1	292.6	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		108.71	1	100	1	-26	1	-26	1	37	1	225	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		118.71	1	99	1	0	1	-94	1	94	1	180	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		128.71	1	98	1	46	1	-121	1	129	1	159.2	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		138.71	1	97	1	137	1	-57	1	148	1	112.6	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		148.71	1	93	1	230	1	84	1	245	1	69.9	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		158.71	1	89	1	204	1	79	1	219	1	68.8	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		168.71	1	84	1	64	1	24	1	68	1	69.4	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		178.71	1	79	1	-3	1	-31	1	31	1	185.5	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		188.71	1	75	1	87	1	-26	1	91	1	106.6	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		198.71	1	74	1	106	1	7	1	106	1	86.2	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		208.71	1	71	1	58	1	-31	1	66	1	118.1	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		218.71	1	67	1	17	1	-69	1	71	1	166.2	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		228.71	1	60	1	45	1	-69	1	82	1	146.9	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		238.71	1	54	1	75	1	-48	1	89	1	122.6	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		248.71	1	51	1	90	1	-33	1	96	1	110.1	1	511	1	23:10
S254	012-511	C	7/30/2014	-174.6708291	-1.79025633		258.71	1	48	1	77	1	-56	1	95	1	126	1	511	1	23:10
