Cruise	Station	Type	mon/day/yr	Lon (°E)	Lat (°N)	Bot. Depth [m]	Depth [m]	QF	Echo Amplitude [counts]	QF	East Component [mm/s]	QF	North Component [mm/s]	QF	Magnitude [mm/s]	QF	Direction [deg]	QF	Ensemble	QF	hh:mm
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		148.68	1	74	1	-64	1	116	1	132	1	331.1	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		158.68	1	70	1	-72	1	96	1	120	1	323.1	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		168.68	1	63	1	-54	1	78	1	95	1	325.3	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		178.68	1	58	1	-87	1	55	1	103	1	302.3	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		188.68	1	54	1	-111	1	-3	1	111	1	268.5	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		198.68	1	49	1	-93	1	-35	1	99	1	249.4	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		208.68	1	44	1	-69	1	-62	1	93	1	228.1	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		218.68	1	40	1	-57	1	-46	1	73	1	231.1	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		228.68	1	36	1	-79	1	-29	1	84	1	249.8	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		238.68	1	32	1	-75	1	-6	1	75	1	265.4	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		248.68	1	32	1	-58	1	-5	1	58	1	265.1	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		258.68	1	32	1	-18	1	-2	1	18	1	263.7	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		268.68	1	34	1	-34	1	-14	1	37	1	247.6	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		278.68	1	35	1	-35	1	-26	1	44	1	233.4	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		288.68	1	36	1	-87	1	5	1	87	1	273.3	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		298.68	1	34	1	-70	1	28	1	75	1	291.8	1	1	1	17:10
S254	003-1	C	7/4/2014	-159.3245955	17.76876854		308.68	1	33	1	-86	1	18	1	88	1	281.8	1	1	1	17:10
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		18.68	1	146	1	-171	1	292	1	338	1	329.6	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		28.68	1	137	1	-196	1	290	1	350	1	325.9	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		38.68	1	130	1	-161	1	311	1	350	1	332.6	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		48.68	1	124	1	-168	1	293	1	338	1	330.2	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		58.68	1	125	1	-135	1	216	1	255	1	328	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		68.68	1	119	1	-104	1	119	1	158	1	318.8	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		78.68	1	110	1	-69	1	93	1	116	1	323.4	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		88.68	1	103	1	-72	1	133	1	151	1	331.6	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		98.68	1	96	1	-72	1	130	1	149	1	331	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		108.68	1	92	1	-81	1	136	1	158	1	329.2	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		118.68	1	87	1	-105	1	158	1	190	1	326.4	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		128.68	1	84	1	-119	1	119	1	168	1	315	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		138.68	1	80	1	-135	1	88	1	161	1	303.1	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		148.68	1	76	1	-105	1	99	1	144	1	313.3	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		158.68	1	70	1	-90	1	95	1	131	1	316.5	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		168.68	1	66	1	-81	1	68	1	106	1	310	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		178.68	1	62	1	-99	1	34	1	105	1	289	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		188.68	1	58	1	-113	1	5	1	113	1	272.5	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		198.68	1	52	1	-110	1	-45	1	119	1	247.8	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		208.68	1	46	1	-99	1	-81	1	128	1	230.7	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		218.68	1	40	1	-95	1	-78	1	123	1	230.6	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		228.68	1	34	1	-117	1	-50	1	127	1	246.9	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		238.68	1	30	1	-127	1	-45	1	135	1	250.5	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		248.68	1	27	1	-140	1	-66	1	155	1	244.8	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		258.68	1	26	1	-83	1	-64	1	105	1	232.4	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		268.68	1	27	1	-83	1	-106	1	135	1	218.1	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		278.68	1	28	1	-77	1	-133	1	154	1	210.1	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		288.68	1	30	1	-103	1	-103	1	146	1	225	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		298.68	1	30	1	-119	1	-34	1	124	1	254.1	1	2	1	17:30
S254	003-2	C	7/4/2014	-159.3306382	17.73359665		308.68	1	29	1	-142	1	-11	1	142	1	265.6	1	2	1	17:30
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		18.68	1	154	1	-145	1	359	1	387	1	338	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		28.68	1	142	1	-138	1	369	1	394	1	339.5	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		38.68	1	132	1	-140	1	375	1	400	1	339.5	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		48.68	1	126	1	-112	1	333	1	351	1	341.4	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		58.68	1	120	1	-90	1	285	1	299	1	342.5	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		68.68	1	112	1	-37	1	187	1	191	1	348.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		78.68	1	106	1	-61	1	153	1	165	1	338.3	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		88.68	1	101	1	-87	1	112	1	142	1	322.2	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		98.68	1	98	1	-71	1	122	1	141	1	329.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		108.68	1	97	1	-44	1	169	1	175	1	345.4	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		118.68	1	94	1	-53	1	181	1	189	1	343.7	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		128.68	1	92	1	-100	1	152	1	182	1	326.7	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		138.68	1	87	1	-111	1	174	1	206	1	327.5	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		148.68	1	80	1	-124	1	184	1	222	1	326	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		158.68	1	73	1	-105	1	175	1	204	1	329	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		168.68	1	70	1	-123	1	117	1	170	1	313.6	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		178.68	1	68	1	-119	1	113	1	164	1	313.5	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		188.68	1	65	1	-91	1	132	1	160	1	325.4	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		198.68	1	60	1	-137	1	96	1	167	1	305	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		208.68	1	52	1	-128	1	26	1	131	1	281.5	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		218.68	1	45	1	-114	1	-25	1	117	1	257.6	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		228.68	1	39	1	-84	1	-37	1	92	1	246.2	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		238.68	1	34	1	-73	1	-5	1	73	1	266.1	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		248.68	1	30	1	-78	1	-16	1	80	1	258.4	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		258.68	1	27	1	-97	1	-33	1	102	1	251.2	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		268.68	1	27	1	-62	1	-74	1	97	1	220	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		278.68	1	28	1	-23	1	-101	1	104	1	192.8	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		288.68	1	29	1	-62	1	-94	1	113	1	213.4	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		298.68	1	30	1	-79	1	-69	1	105	1	228.9	1	3	1	17:50
S254	003-3	C	7/4/2014	-159.3418177	17.69902918		308.68	1	30	1	-107	1	-19	1	109	1	259.9	1	3	1	17:50
S254	003-4	C	7/4/2014	-159.352601	17.66462934		18.68	1	155	1	-99	1	291	1	307	1	341.2	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		28.68	1	143	1	-68	1	298	1	306	1	347.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		38.68	1	133	1	-56	1	322	1	327	1	350.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		48.68	1	124	1	-46	1	310	1	313	1	351.6	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		58.68	1	116	1	-17	1	289	1	289	1	356.6	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		68.68	1	112	1	46	1	262	1	266	1	10	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		78.68	1	106	1	-16	1	154	1	155	1	354.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		88.68	1	100	1	-31	1	116	1	120	1	345	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		98.68	1	97	1	-14	1	127	1	128	1	353.7	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		108.68	1	96	1	-30	1	134	1	137	1	347.4	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		118.68	1	94	1	-41	1	130	1	136	1	342.5	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		128.68	1	91	1	-64	1	109	1	126	1	329.6	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		138.68	1	86	1	-68	1	144	1	159	1	334.7	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		148.68	1	80	1	-58	1	180	1	189	1	342.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		158.68	1	74	1	-42	1	153	1	159	1	344.6	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		168.68	1	70	1	-52	1	95	1	108	1	331.3	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		178.68	1	67	1	-61	1	87	1	106	1	325	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		188.68	1	62	1	-63	1	87	1	107	1	324.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		198.68	1	56	1	-67	1	42	1	79	1	302.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		208.68	1	50	1	-104	1	-38	1	111	1	249.9	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		218.68	1	44	1	-116	1	-83	1	143	1	234.4	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		228.68	1	40	1	-91	1	-57	1	107	1	237.9	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		238.68	1	35	1	-75	1	-14	1	76	1	259.4	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		248.68	1	32	1	-97	1	-38	1	104	1	248.6	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		258.68	1	30	1	-112	1	-45	1	121	1	248.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		268.68	1	30	1	-71	1	-111	1	132	1	212.6	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		278.68	1	30	1	-53	1	-118	1	129	1	204.2	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		288.68	1	31	1	-36	1	-93	1	100	1	201.2	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		298.68	1	32	1	-32	1	-60	1	68	1	208.1	1	4	1	18:10
S254	003-4	C	7/4/2014	-159.352601	17.66462934		308.68	1	33	1	-84	1	-33	1	90	1	248.6	1	4	1	18:10
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		18.68	1	156	1	-128	1	239	1	271	1	331.8	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		28.68	1	144	1	-122	1	250	1	278	1	334	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		38.68	1	132	1	-115	1	249	1	274	1	335.2	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		48.68	1	122	1	-88	1	246	1	261	1	340.3	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		58.68	1	113	1	-78	1	230	1	243	1	341.3	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		68.68	1	110	1	-47	1	154	1	161	1	343	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		78.68	1	106	1	-61	1	92	1	110	1	326.5	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		88.68	1	100	1	-95	1	75	1	121	1	308.3	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		98.68	1	96	1	-63	1	94	1	113	1	326.2	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		108.68	1	94	1	-53	1	88	1	103	1	328.9	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		118.68	1	92	1	-93	1	78	1	121	1	310	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		128.68	1	89	1	-129	1	91	1	158	1	305.2	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		138.68	1	84	1	-104	1	81	1	132	1	307.9	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		148.68	1	77	1	-76	1	91	1	119	1	320.1	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		158.68	1	71	1	-77	1	99	1	125	1	322.1	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		168.68	1	66	1	-92	1	88	1	127	1	313.7	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		178.68	1	63	1	-101	1	91	1	136	1	312	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		188.68	1	60	1	-115	1	41	1	122	1	289.6	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		198.68	1	54	1	-148	1	-9	1	148	1	266.5	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		208.68	1	47	1	-172	1	-58	1	182	1	251.4	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		218.68	1	42	1	-145	1	-28	1	148	1	259.1	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		228.68	1	37	1	-136	1	-10	1	136	1	265.8	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		238.68	1	32	1	-135	1	16	1	136	1	276.8	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		248.68	1	30	1	-161	1	-1	1	161	1	269.6	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		258.68	1	28	1	-119	1	-42	1	126	1	250.6	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		268.68	1	29	1	-106	1	-92	1	140	1	229	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		278.68	1	31	1	-95	1	-94	1	134	1	225.3	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		288.68	1	33	1	-69	1	-66	1	95	1	226.3	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		298.68	1	35	1	-113	1	-38	1	119	1	251.4	1	5	1	18:30
S254	003-5	C	7/4/2014	-159.3638386	17.63060569		308.68	1	36	1	-115	1	-30	1	119	1	255.4	1	5	1	18:30
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		18.68	1	154	1	-44	1	284	1	287	1	351.2	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		28.68	1	140	1	-43	1	260	1	264	1	350.6	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		38.68	1	129	1	-36	1	281	1	283	1	352.7	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		48.68	1	122	1	-31	1	261	1	263	1	353.2	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		58.68	1	116	1	-69	1	237	1	247	1	343.8	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		68.68	1	110	1	-53	1	182	1	190	1	343.8	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		78.68	1	106	1	-52	1	71	1	88	1	323.8	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		88.68	1	100	1	-88	1	71	1	113	1	308.9	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		98.68	1	97	1	-88	1	100	1	133	1	318.7	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		108.68	1	93	1	-104	1	85	1	134	1	309.3	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		118.68	1	90	1	-122	1	69	1	140	1	299.5	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		128.68	1	88	1	-158	1	90	1	182	1	299.7	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		138.68	1	85	1	-188	1	84	1	206	1	294.1	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		148.68	1	80	1	-158	1	89	1	181	1	299.4	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		158.68	1	72	1	-115	1	83	1	142	1	305.8	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		168.68	1	67	1	-124	1	79	1	147	1	302.5	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		178.68	1	62	1	-92	1	82	1	123	1	311.7	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		188.68	1	58	1	-102	1	73	1	125	1	305.6	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		198.68	1	53	1	-120	1	44	1	128	1	290.1	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		208.68	1	48	1	-100	1	-21	1	102	1	258.1	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		218.68	1	44	1	-98	1	-37	1	105	1	249.3	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		228.68	1	38	1	-96	1	11	1	97	1	276.5	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		238.68	1	32	1	-85	1	58	1	103	1	304.3	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		248.68	1	30	1	-76	1	47	1	89	1	301.7	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		258.68	1	28	1	-99	1	-7	1	99	1	266	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		268.68	1	28	1	-67	1	-20	1	70	1	253.4	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		278.68	1	29	1	-58	1	-33	1	67	1	240.4	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		288.68	1	30	1	-28	1	27	1	39	1	314	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		298.68	1	32	1	-45	1	40	1	60	1	311.6	1	6	1	18:50
S254	003-6	C	7/4/2014	-159.3746468	17.59478521		308.68	1	33	1	-68	1	23	1	72	1	288.7	1	6	1	18:50
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		18.68	1	152	1	-67	1	235	1	244	1	344.1	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		28.68	1	138	1	-86	1	253	1	267	1	341.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		38.68	1	126	1	-93	1	259	1	275	1	340.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		48.68	1	120	1	-65	1	230	1	239	1	344.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		58.68	1	115	1	-71	1	214	1	225	1	341.6	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		68.68	1	109	1	-88	1	183	1	203	1	334.3	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		78.68	1	106	1	-93	1	148	1	175	1	327.9	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		88.68	1	100	1	-127	1	84	1	152	1	303.5	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		98.68	1	97	1	-99	1	107	1	146	1	317.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		108.68	1	94	1	-107	1	119	1	160	1	318	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		118.68	1	91	1	-130	1	150	1	198	1	319.1	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		128.68	1	89	1	-170	1	141	1	221	1	309.7	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		138.68	1	86	1	-212	1	140	1	254	1	303.4	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		148.68	1	80	1	-190	1	112	1	221	1	300.5	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		158.68	1	73	1	-156	1	117	1	195	1	306.9	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		168.68	1	64	1	-126	1	88	1	154	1	304.9	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		178.68	1	59	1	-149	1	91	1	175	1	301.4	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		188.68	1	55	1	-158	1	99	1	186	1	302.1	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		198.68	1	54	1	-158	1	59	1	169	1	290.5	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		208.68	1	50	1	-186	1	30	1	188	1	279.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		218.68	1	44	1	-181	1	11	1	181	1	273.5	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		228.68	1	38	1	-166	1	31	1	169	1	280.6	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		238.68	1	32	1	-161	1	38	1	165	1	283.3	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		248.68	1	28	1	-168	1	58	1	178	1	289	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		258.68	1	25	1	-132	1	42	1	139	1	287.7	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		268.68	1	24	1	-168	1	18	1	169	1	276.1	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		278.68	1	24	1	-149	1	52	1	158	1	289.2	1	7	1	19:10
S254	003-7	C	7/4/2014	-159.3862011	17.56383453		288.68	1	25	1	-116	1	57	1	129	1	296.2	1	7	1	19:10
