Cruise	Station	Type	mon/day/yr	Lon (°E)	Lat (°N)	Bot. Depth [m]	Depth [m]	QF	Echo Amplitude [counts]	QF	East Component [mm/s]	QF	North Component [mm/s]	QF	Magnitude [mm/s]	QF	Direction [deg]	QF	Ensemble	QF	hh:mm
S254	004-1	C	7/6/2014	-161.5443448	13.98458535		538.68	1	15	1	-93	1	-75	1	119	1	231.1	1	1	1	16:35
S254	004-1	C	7/6/2014	-161.5443448	13.98458535		548.68	1	14	1	-152	1	-115	1	191	1	232.9	1	1	1	16:35
S254	004-1	C	7/6/2014	-161.5443448	13.98458535		558.68	1	14	1	-144	1	-322	1	353	1	204.1	1	1	1	16:35
S254	004-1	C	7/6/2014	-161.5443448	13.98458535		568.68	1	13	1		1		1		1		1	1	1	16:35
S254	004-1	C	7/6/2014	-161.5443448	13.98458535		578.68	1	13	1	-486	1	-144	1	507	1	253.5	1	1	1	16:35
S254	004-1	C	7/6/2014	-161.5443448	13.98458535		588.68	1	13	1		1		1		1		1	1	1	16:35
S254	004-1	C	7/6/2014	-161.5443448	13.98458535		598.68	1	13	1		1		1		1		1	1	1	16:35
S254	004-1	C	7/6/2014	-161.5443448	13.98458535		608.68	1	13	1		1		1		1		1	1	1	16:35
S254	004-2	C	7/6/2014	-161.565042	13.95475063		318.68	1	32	1	-39	1	-107	1	114	1	200	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		328.68	1	34	1	-41	1	-105	1	113	1	201.3	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		338.68	1	35	1	-38	1	-111	1	117	1	198.9	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		348.68	1	36	1	-46	1	-99	1	109	1	204.9	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		358.68	1	36	1	-56	1	-104	1	118	1	208.3	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		368.68	1	38	1	-55	1	-102	1	116	1	208.3	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		378.68	1	40	1	-70	1	-89	1	113	1	218.2	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		388.68	1	42	1	-57	1	-82	1	100	1	214.8	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		398.68	1	41	1	-74	1	-71	1	103	1	226.2	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		408.68	1	41	1	-91	1	-63	1	111	1	235.3	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		418.68	1	39	1	-87	1	-61	1	106	1	235	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		428.68	1	36	1	-74	1	-79	1	108	1	223.1	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		438.68	1	34	1	-73	1	-67	1	99	1	227.5	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		448.68	1	31	1	-73	1	-29	1	79	1	248.3	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		458.68	1	28	1	-72	1	-33	1	79	1	245.4	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		468.68	1	26	1	-63	1	-34	1	72	1	241.6	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		478.68	1	24	1	-91	1	-15	1	92	1	260.6	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		488.68	1	23	1	-82	1	-13	1	83	1	261	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		498.68	1	21	1	-108	1	-31	1	112	1	254	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		508.68	1	20	1	-111	1	-50	1	122	1	245.8	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		518.68	1	18	1	-123	1	-23	1	125	1	259.4	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		528.68	1	16	1	-48	1	-44	1	65	1	227.5	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		538.68	1	16	1	-111	1	-18	1	112	1	260.8	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		548.68	1	15	1	-82	1	-35	1	89	1	246.9	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		558.68	1	14	1	-71	1	-157	1	172	1	204.3	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		568.68	1	13	1	-160	1	191	1	249	1	320	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		578.68	1	13	1	-362	1	305	1	473	1	310.1	1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		588.68	1	13	1		1		1		1		1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		598.68	1	13	1		1		1		1		1	2	1	16:55
S254	004-2	C	7/6/2014	-161.565042	13.95475063		608.68	1	12	1		1		1		1		1	2	1	16:55
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		318.68	1	23	1	-50	1	-122	1	132	1	202.3	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		328.68	1	24	1	-23	1	-150	1	152	1	188.7	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		338.68	1	26	1	-59	1	-112	1	127	1	207.8	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		348.68	1	30	1	-65	1	-107	1	125	1	211.3	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		358.68	1	33	1	-72	1	-107	1	129	1	213.9	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		368.68	1	36	1	-88	1	-97	1	131	1	222.2	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		378.68	1	38	1	-86	1	-92	1	126	1	223.1	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		388.68	1	39	1	-87	1	-93	1	127	1	223.1	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		398.68	1	38	1	-90	1	-99	1	134	1	222.3	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		408.68	1	38	1	-77	1	-98	1	125	1	218.2	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		418.68	1	37	1	-91	1	-76	1	119	1	230.1	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		428.68	1	35	1	-78	1	-80	1	112	1	224.3	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		438.68	1	32	1	-61	1	-74	1	96	1	219.5	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		448.68	1	29	1	-69	1	-64	1	94	1	227.2	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		458.68	1	27	1	-45	1	-46	1	64	1	224.4	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		468.68	1	24	1	-72	1	-57	1	92	1	231.6	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		478.68	1	22	1	-61	1	-44	1	75	1	234.2	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		488.68	1	20	1	-95	1	-53	1	109	1	240.8	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		498.68	1	19	1	-128	1	-37	1	133	1	253.9	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		508.68	1	18	1	-141	1	-52	1	150	1	249.8	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		518.68	1	18	1	-74	1	-49	1	89	1	236.5	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		528.68	1	16	1	-65	1	-81	1	104	1	218.7	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		538.68	1	16	1	-53	1	-84	1	99	1	212.2	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		548.68	1	14	1	-102	1	-96	1	140	1	226.7	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		558.68	1	14	1	-120	1	51	1	130	1	293	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		568.68	1	13	1	48	1	-337	1	340	1	171.9	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		578.68	1	12	1	339	1	222	1	405	1	56.8	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		588.68	1	12	1	-374	1	1238	1	1293	1	343.2	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		598.68	1	12	1	-73	1	323	1	331	1	347.3	1	3	1	17:15
S254	004-3	C	7/6/2014	-161.5855016	13.92506302		608.68	1	12	1		1		1		1		1	3	1	17:15
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		318.68	1	24	1	-46	1	-162	1	168	1	195.9	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		328.68	1	25	1	-46	1	-173	1	179	1	194.9	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		338.68	1	26	1	-71	1	-152	1	168	1	205	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		348.68	1	28	1	-91	1	-142	1	169	1	212.7	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		358.68	1	30	1	-91	1	-142	1	169	1	212.7	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		368.68	1	32	1	-95	1	-126	1	158	1	217	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		378.68	1	34	1	-91	1	-123	1	153	1	216.5	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		388.68	1	35	1	-85	1	-124	1	150	1	214.4	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		398.68	1	35	1	-78	1	-109	1	134	1	215.6	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		408.68	1	36	1	-105	1	-107	1	150	1	224.5	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		418.68	1	34	1	-98	1	-103	1	142	1	223.6	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		428.68	1	33	1	-73	1	-106	1	129	1	214.6	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		438.68	1	31	1	-80	1	-107	1	134	1	216.8	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		448.68	1	29	1	-64	1	-83	1	105	1	217.6	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		458.68	1	26	1	-65	1	-71	1	96	1	222.5	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		468.68	1	24	1	-75	1	-50	1	90	1	236.3	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		478.68	1	22	1	-48	1	-25	1	54	1	242.5	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		488.68	1	19	1	-89	1	-60	1	107	1	236	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		498.68	1	18	1	-93	1	-50	1	106	1	241.7	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		508.68	1	18	1	-77	1	-46	1	90	1	239.1	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		518.68	1	17	1	-86	1	-87	1	122	1	224.7	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		528.68	1	16	1	-58	1	-62	1	85	1	223.1	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		538.68	1	16	1	-64	1	-56	1	85	1	228.8	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		548.68	1	15	1	-62	1	-104	1	121	1	210.8	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		558.68	1	14	1	-32	1	-57	1	65	1	209.3	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		568.68	1	13	1	-291	1	-107	1	310	1	249.8	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		578.68	1	12	1	-282	1	-156	1	322	1	241	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		588.68	1	12	1	316	1	351	1	472	1	42	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		598.68	1	12	1	-66	1	-213	1	223	1	197.2	1	4	1	17:35
S254	004-4	C	7/6/2014	-161.6053113	13.89767583		608.68	1	12	1		1		1		1		1	4	1	17:35
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		318.68	1	26	1	-121	1	-133	1	180	1	222.3	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		328.68	1	26	1	-96	1	-112	1	148	1	220.6	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		338.68	1	28	1	-111	1	-86	1	140	1	232.2	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		348.68	1	30	1	-109	1	-67	1	128	1	238.4	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		358.68	1	32	1	-107	1	-85	1	137	1	231.5	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		368.68	1	34	1	-129	1	-61	1	143	1	244.7	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		378.68	1	37	1	-89	1	-30	1	94	1	251.4	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		388.68	1	38	1	-104	1	-28	1	108	1	254.9	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		398.68	1	38	1	-104	1	-25	1	107	1	256.5	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		408.68	1	37	1	-96	1	-24	1	99	1	256	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		418.68	1	34	1	-86	1	-31	1	91	1	250.2	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		428.68	1	32	1	-95	1	-46	1	106	1	244.2	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		438.68	1	30	1	-73	1	-32	1	80	1	246.3	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		448.68	1	28	1	-64	1	-15	1	66	1	256.8	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		458.68	1	25	1	-56	1	10	1	57	1	280.1	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		468.68	1	22	1	-64	1	33	1	72	1	297.3	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		478.68	1	20	1	-66	1	41	1	78	1	301.8	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		488.68	1	20	1	-44	1	25	1	51	1	299.6	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		498.68	1	18	1	-71	1	42	1	82	1	300.6	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		508.68	1	18	1	-75	1	30	1	81	1	291.8	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		518.68	1	17	1	-64	1	-5	1	64	1	265.5	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		528.68	1	17	1	-67	1	-6	1	67	1	264.9	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		538.68	1	16	1	-121	1	-27	1	124	1	257.4	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		548.68	1	15	1	-87	1	-68	1	110	1	232	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		558.68	1	14	1	-1	1	-11	1	11	1	185.2	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		568.68	1	13	1	-26	1	176	1	178	1	351.6	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		578.68	1	13	1	-202	1	34	1	205	1	279.6	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		588.68	1	14	1	-29	1	-71	1	77	1	202.2	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		598.68	1	14	1	-11	1	-145	1	145	1	184.3	1	5	1	17:55
S254	004-5	C	7/6/2014	-161.6245435	13.87347048		608.68	1	14	1	-14	1	-64	1	66	1	192.3	1	5	1	17:55
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		318.68	1	26	1	-143	1	-159	1	214	1	222	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		328.68	1	27	1	-128	1	-165	1	209	1	217.8	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		338.68	1	26	1	-133	1	-119	1	178	1	228.2	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		348.68	1	28	1	-113	1	-109	1	157	1	226	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		358.68	1	30	1	-107	1	-122	1	162	1	221.3	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		368.68	1	34	1	-116	1	-118	1	165	1	224.5	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		378.68	1	37	1	-107	1	-90	1	140	1	229.9	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		388.68	1	38	1	-107	1	-82	1	135	1	232.5	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		398.68	1	37	1	-110	1	-76	1	134	1	235.4	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		408.68	1	36	1	-85	1	-79	1	116	1	227.1	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		418.68	1	33	1	-83	1	-78	1	114	1	226.8	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		428.68	1	31	1	-104	1	-89	1	137	1	229.4	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		438.68	1	30	1	-104	1	-74	1	128	1	234.6	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		448.68	1	27	1	-86	1	-55	1	102	1	237.4	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		458.68	1	24	1	-72	1	-55	1	91	1	232.6	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		468.68	1	22	1	-66	1	-42	1	78	1	237.5	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		478.68	1	21	1	-68	1	-33	1	76	1	244.1	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		488.68	1	19	1	-69	1	5	1	69	1	274.1	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		498.68	1	18	1	-75	1	-4	1	75	1	266.9	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		508.68	1	17	1	-84	1	-22	1	87	1	255.3	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		518.68	1	17	1	-78	1	-42	1	89	1	241.7	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		528.68	1	16	1	-56	1	11	1	57	1	281.1	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		538.68	1	16	1	-99	1	-65	1	118	1	236.7	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		548.68	1	15	1	-78	1	-40	1	88	1	242.9	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		558.68	1	14	1	-38	1	17	1	42	1	294.1	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		568.68	1	13	1	-9	1	-113	1	113	1	184.6	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		578.68	1	12	1	-343	1	-43	1	346	1	262.9	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		588.68	1	12	1	-22	1	-157	1	159	1	188	1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		598.68	1	12	1		1		1		1		1	6	1	18:15
S254	004-6	C	7/6/2014	-161.6436107	13.84871235		608.68	1	13	1	146	1	202	1	249	1	35.9	1	6	1	18:15
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		318.68	1	22	1	-82	1	-142	1	164	1	210	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		328.68	1	24	1	-68	1	-127	1	144	1	208.2	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		338.68	1	26	1	-75	1	-118	1	140	1	212.4	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		348.68	1	27	1	-85	1	-111	1	140	1	217.4	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		358.68	1	29	1	-74	1	-68	1	100	1	227.4	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		368.68	1	31	1	-52	1	-71	1	88	1	216.2	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		378.68	1	33	1	-62	1	-49	1	79	1	231.7	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		388.68	1	34	1	-60	1	-50	1	78	1	230.2	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		398.68	1	34	1	-48	1	-43	1	64	1	228.1	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		408.68	1	33	1	-47	1	-48	1	67	1	224.4	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		418.68	1	32	1	-59	1	-57	1	82	1	226	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		428.68	1	30	1	-42	1	-59	1	72	1	215.4	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		438.68	1	28	1	-29	1	-66	1	72	1	203.7	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		448.68	1	27	1	-17	1	-45	1	48	1	200.7	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		458.68	1	24	1	-20	1	-45	1	49	1	204	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		468.68	1	22	1	-23	1	-26	1	35	1	221.5	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		478.68	1	20	1	-4	1	-28	1	28	1	188.1	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		488.68	1	19	1	0	1	-2	1	2	1	180	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		498.68	1	17	1	-12	1	16	1	20	1	323.1	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		508.68	1	16	1	-45	1	-26	1	52	1	240	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		518.68	1	15	1	16	1	-66	1	68	1	166.4	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		528.68	1	14	1	24	1	-7	1	25	1	106.3	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		538.68	1	14	1	2	1	-104	1	104	1	178.9	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		548.68	1	14	1	-14	1	39	1	41	1	340.3	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		558.68	1	14	1	135	1	-26	1	137	1	100.9	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		568.68	1	13	1	33	1	83	1	89	1	21.7	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		578.68	1	12	1	101	1	63	1	119	1	58	1	7	1	18:35
S254	004-7	C	7/6/2014	-161.6612931	13.82347352		588.68	1	12	1	-407	1	-310	1	512	1	232.7	1	7	1	18:35
