Cruise	Station	Type	mon/day/yr	Lon (°E)	Lat (°N)	Bot. Depth [m]	Depth [m]	QF	Echo Amplitude [counts]	QF	East Component [mm/s]	QF	North Component [mm/s]	QF	Magnitude [mm/s]	QF	Direction [deg]	QF	Ensemble	QF	hh:mm
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		448.73	1	22	1	627	1	-406	1	747	1	122.9	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		458.73	1	24	1	642	1	-395	1	754	1	121.6	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		468.73	1	26	1	629	1	-399	1	745	1	122.4	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		478.73	1	27	1	602	1	-426	1	737	1	125.3	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		488.73	1	28	1	623	1	-421	1	752	1	124	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		498.73	1	27	1	636	1	-432	1	769	1	124.2	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		508.73	1	25	1	631	1	-467	1	785	1	126.5	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		518.73	1	22	1	613	1	-470	1	772	1	127.5	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		528.73	1	20	1	604	1	-459	1	759	1	127.2	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		538.73	1	18	1	616	1	-458	1	768	1	126.6	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		548.73	1	17	1	638	1	-427	1	768	1	123.8	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		558.73	1	17	1	653	1	-456	1	796	1	124.9	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		568.73	1	16	1	684	1	-433	1	810	1	122.3	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		578.73	1	15	1	623	1	-471	1	781	1	127.1	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		588.73	1	14	1	724	1	-368	1	812	1	116.9	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		598.73	1	14	1	763	1	-376	1	851	1	116.2	1	4	1	7:53
S254	019-4	C	8/5/2014	-174.5329125	-4.71376752		608.73	1	14	1	705	1	-487	1	857	1	124.6	1	4	1	7:53
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		318.73	1	35	1	474	1	266	1	544	1	60.7	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		328.73	1	36	1	466	1	280	1	544	1	59	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		338.73	1	34	1	446	1	262	1	517	1	59.6	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		348.73	1	32	1	463	1	271	1	536	1	59.7	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		358.73	1	30	1	419	1	249	1	487	1	59.3	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		368.73	1	27	1	387	1	209	1	440	1	61.6	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		378.73	1	25	1	340	1	205	1	397	1	58.9	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		388.73	1	25	1	319	1	185	1	369	1	59.9	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		398.73	1	24	1	313	1	179	1	361	1	60.2	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		408.73	1	22	1	301	1	197	1	360	1	56.8	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		418.73	1	21	1	309	1	199	1	368	1	57.2	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		428.73	1	21	1	296	1	179	1	346	1	58.8	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		438.73	1	22	1	306	1	197	1	364	1	57.2	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		448.73	1	24	1	293	1	213	1	362	1	54	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		458.73	1	26	1	332	1	197	1	386	1	59.3	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		468.73	1	27	1	301	1	212	1	368	1	54.8	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		478.73	1	28	1	319	1	203	1	378	1	57.5	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		488.73	1	28	1	315	1	200	1	373	1	57.6	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		498.73	1	27	1	297	1	199	1	358	1	56.2	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		508.73	1	26	1	284	1	172	1	332	1	58.8	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		518.73	1	24	1	266	1	148	1	304	1	60.9	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		528.73	1	21	1	287	1	142	1	320	1	63.7	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		538.73	1	19	1	271	1	154	1	312	1	60.4	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		548.73	1	18	1	301	1	110	1	320	1	69.9	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		558.73	1	17	1	296	1	122	1	320	1	67.6	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		568.73	1	16	1	360	1	130	1	383	1	70.1	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		578.73	1	15	1	296	1	163	1	338	1	61.2	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		588.73	1	15	1	448	1	105	1	460	1	76.8	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		598.73	1	14	1	309	1	189	1	362	1	58.5	1	5	1	8:13
S254	019-5	C	8/5/2014	-174.5298103	-4.71300451		608.73	1	14	1	392	1	176	1	430	1	65.8	1	5	1	8:13
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		318.73	1	30	1	937	1	-899	1	1299	1	133.8	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		328.73	1	30	1	947	1	-903	1	1309	1	133.6	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		338.73	1	30	1	956	1	-883	1	1301	1	132.7	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		348.73	1	29	1	933	1	-888	1	1288	1	133.6	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		358.73	1	28	1	920	1	-875	1	1270	1	133.6	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		368.73	1	26	1	894	1	-847	1	1232	1	133.5	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		378.73	1	24	1	902	1	-849	1	1239	1	133.3	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		388.73	1	24	1	905	1	-845	1	1238	1	133	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		398.73	1	23	1	907	1	-836	1	1234	1	132.7	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		408.73	1	22	1	881	1	-810	1	1197	1	132.6	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		418.73	1	22	1	842	1	-842	1	1191	1	135	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		428.73	1	23	1	892	1	-804	1	1201	1	132	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		438.73	1	24	1	860	1	-809	1	1181	1	133.2	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		448.73	1	25	1	873	1	-800	1	1184	1	132.5	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		458.73	1	26	1	884	1	-786	1	1183	1	131.6	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		468.73	1	26	1	867	1	-779	1	1166	1	131.9	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		478.73	1	26	1	885	1	-826	1	1211	1	133	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		488.73	1	25	1	901	1	-782	1	1193	1	131	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		498.73	1	24	1	881	1	-829	1	1210	1	133.3	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		508.73	1	22	1	880	1	-832	1	1211	1	133.4	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		518.73	1	20	1	884	1	-830	1	1213	1	133.2	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		528.73	1	18	1	888	1	-850	1	1229	1	133.7	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		538.73	1	17	1	868	1	-790	1	1174	1	132.3	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		548.73	1	16	1	857	1	-837	1	1198	1	134.3	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		558.73	1	16	1	839	1	-838	1	1186	1	135	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		568.73	1	15	1	777	1	-753	1	1082	1	134.1	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		578.73	1	14	1	808	1	-944	1	1243	1	139.4	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		588.73	1	14	1	873	1	-824	1	1200	1	133.3	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		598.73	1	14	1	1229	1	-864	1	1502	1	125.1	1	6	1	8:33
S254	019-6	C	8/5/2014	-174.528521	-4.71300451		608.73	1	13	1	872	1	-853	1	1220	1	134.4	1	6	1	8:33
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		318.73	1	27	1	509	1	-630	1	810	1	141.1	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		328.73	1	27	1	517	1	-640	1	823	1	141.1	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		338.73	1	25	1	543	1	-630	1	832	1	139.2	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		348.73	1	24	1	507	1	-639	1	816	1	141.6	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		358.73	1	22	1	549	1	-634	1	839	1	139.1	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		368.73	1	20	1	594	1	-611	1	852	1	135.8	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		378.73	1	21	1	575	1	-613	1	840	1	136.8	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		388.73	1	23	1	561	1	-622	1	838	1	138	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		398.73	1	26	1	597	1	-594	1	842	1	134.9	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		408.73	1	27	1	621	1	-567	1	841	1	132.4	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		418.73	1	28	1	608	1	-582	1	842	1	133.7	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		428.73	1	29	1	620	1	-577	1	847	1	132.9	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		438.73	1	30	1	639	1	-605	1	880	1	133.4	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		448.73	1	31	1	643	1	-613	1	888	1	133.6	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		458.73	1	31	1	651	1	-595	1	882	1	132.4	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		468.73	1	30	1	654	1	-591	1	881	1	132.1	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		478.73	1	28	1	669	1	-580	1	885	1	130.9	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		488.73	1	26	1	653	1	-591	1	881	1	132.1	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		498.73	1	24	1	655	1	-593	1	884	1	132.2	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		508.73	1	22	1	658	1	-577	1	875	1	131.2	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		518.73	1	20	1	635	1	-584	1	863	1	132.6	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		528.73	1	18	1	642	1	-616	1	890	1	133.8	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		538.73	1	17	1	668	1	-593	1	893	1	131.6	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		548.73	1	17	1	659	1	-580	1	878	1	131.4	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		558.73	1	16	1	618	1	-619	1	875	1	135	1	7	1	8:53
S254	019-7	C	8/5/2014	-174.528521	-4.71300451		568.73	1	16	1	671	1	-598	1	899	1	131.7	1	7	1	8:53
